date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,char
1987-02-01,0.0526702286,0.0355980703,0.0409623253,0.035899942,0.0692048252,0.0601641808,0.0471856331,0.0183791913,0.0489389424,0.0716292293,10
1987-03-01,-0.011599295,-0.006443781,0.0092785021,0.019716198,0.0425532538,0.0351628935,0.045865494,0.059574612,0.0365260171,0.0278368928,10
1987-04-01,-0.034137908,-0.039116965,-0.031840343,-0.000830931,0.0204448381,-0.011221937,-0.005837667,-0.015658382,-0.01318731,-0.001899309,10
1987-05-01,0.00788922,-0.002837658,0.0041727476,-0.03005006,0.0138736233,0.0045308664,0.028540923,0.0227100653,0.014932242,0.0157434353,10
1987-06-01,0.0365473506,0.0390550901,0.048347985,0.0419797635,0.0403692401,0.0597561711,0.0298464544,0.0670517475,0.049580315,0.0249845513,10
1987-07-01,0.0549030934,0.0457647942,0.0253563885,0.0597669675,0.0527555649,0.0471091123,0.0240406467,0.0370741716,0.0450622831,0.0626017002,10
1987-08-01,0.0293791281,0.0301500055,0.0203474218,0.0352125927,0.0602357461,0.0270167852,0.0456030597,0.0278981609,0.0395211278,0.0325898039,10
1987-09-01,-0.052289376,-0.028317206,-0.029220987,-0.018344423,0.0050786058,0.0111433007,-0.054335258,-0.015391777,-0.014472094,-0.02281869,10
1987-10-01,-0.286564371,-0.211378932,-0.188780253,-0.212981003,-0.238198577,-0.183840763,-0.219363948,-0.245618614,-0.186015301,-0.272983617,10
1987-11-01,-0.0767527,-0.061530536,-0.066152437,-0.056447827,-0.072223018,-0.062103308,-0.083481281,-0.082700293,-0.089877864,-0.07772697,10
1987-12-01,0.0957460381,0.0673025752,0.06380586,0.0537435112,0.0847063447,0.0523963848,0.0790793888,0.1015128662,0.0635459235,0.0947967043,10
1988-01-01,0.0225595827,0.0426745524,0.0807424773,0.0644595933,0.0005214535,0.0733615874,-0.000566851,0.0294706217,0.0496225903,0.0617046354,10
1988-02-01,0.0884442064,0.0378311387,0.0388863315,0.0612233551,0.0516955401,0.0496863481,0.0579918736,0.0727786344,0.0574823619,0.0733236816,10
1988-03-01,-0.010150067,-0.016744165,-0.009471959,-0.022892226,-0.039894606,-0.029705228,-0.047481813,0.0074278161,0.0040012918,-0.009431745,10
1988-04-01,-0.006612619,-0.008313007,0.0049405299,0.0144003304,0.0123535305,0.0090856373,0.0245640882,0.0139768787,0.0331715258,0.0301847051,10
1988-05-01,-0.015732333,0.0033790549,-0.004102298,0.0182055724,0.0005655537,0.0156939722,-0.003618859,-0.023741341,0.0029640805,-0.003434172,10
1988-06-01,0.0786780045,0.0694016698,0.0386062093,0.0489440259,0.0665781735,0.0448960623,0.0850832698,0.0320859217,0.0183427677,0.0593744335,10
1988-07-01,-0.022715424,-0.014314862,-0.015368158,-0.015126036,0.0016497508,-0.026286447,-0.008452829,0.0092460862,-0.010450562,-0.007727659,10
1988-08-01,-0.041284059,-0.014760041,-0.02348344,-0.018670833,-0.014061308,-0.044089238,-0.048179499,-0.023885132,-0.030180112,-0.045058118,10
1988-09-01,0.0459322187,0.0401977605,0.0335785182,0.0330916509,0.0461617103,0.0394220857,0.04660655,0.0136183682,0.0523683567,0.0233998556,10
1988-10-01,-0.007247354,0.0127913388,0.0025011711,0.0211570936,0.0072249073,0.0097452006,0.0356647603,0.009320868,0.0151241644,-0.006357384,10
1988-11-01,-0.017584316,-0.019762012,-0.024913654,-0.023346176,-0.007298582,-0.017808157,-0.018639404,-0.011739931,-0.012608349,-0.014696865,10
1988-12-01,0.038848877,0.0197494875,0.0228115102,0.026547335,0.0310127683,0.0286777154,0.0241114379,0.0228556447,0.0280082218,0.0259820943,10
1989-01-01,0.069392243,0.050831091,0.0545082975,0.0559137655,0.0421718546,0.0709633389,0.0701046352,0.0664788332,0.0751145492,0.0625466985,10
1989-02-01,-0.012455341,-0.016825462,-0.025769195,-0.018573557,-0.019469267,-0.019783023,-0.027671874,-0.015759826,-0.025892913,-0.009692672,10
1989-03-01,0.0254301082,0.0178443492,0.0129320868,0.0135761717,0.0390113665,0.0240799148,-0.010369317,0.0185658403,0.0226306964,0.011345234,10
1989-04-01,0.0524790853,0.0583917513,0.0560645794,0.0418488511,0.0544947531,0.0530387137,0.059790923,0.0298284347,0.0674976278,0.0367640189,10
1989-05-01,0.0433114399,0.0399105049,0.0459063214,0.0378046283,0.071032884,0.0419536117,0.0268693924,0.0256927187,0.0523560577,0.043647449,10
1989-06-01,-0.019640588,0.0134193342,0.0001996253,-0.00938764,-0.009632638,-0.008835136,-0.002905431,-0.003475328,-0.017363787,-0.025305745,10
1989-07-01,0.0753542824,0.0902965113,0.0681075048,0.0666603963,0.0575899251,0.0714699836,0.0903507098,0.0843518279,0.0650849567,0.0601001541,10
1989-08-01,0.021658629,0.0340552265,0.0037872288,-0.003206706,0.0266762152,0.014634254,0.0447797073,0.0151350733,0.0178932467,0.0222093436,10
1989-09-01,-0.008962143,-0.005282643,-0.013572418,0.0001170669,-0.019822278,0.0124460331,-0.018802459,-0.01114258,-0.004336692,0.0091555074,10
1989-10-01,-0.040559151,-0.032016082,-0.03813536,-0.012864519,-0.032470775,-0.032306235,-0.037634587,-0.024539145,-0.013667054,-0.022921506,10
1989-11-01,0.0330835538,0.0113253399,0.0291214117,0.0216541384,0.0176522179,0.0171943343,0.0228518793,0.0186100895,0.0366484795,0.0233540194,10
1989-12-01,0.0206939847,0.0118965238,0.0271233614,0.0529155381,0.019985292,0.0312100329,0.0271879239,-0.003783093,0.0407828916,0.0012933602,10
1990-01-01,-0.06464308,-0.077172272,-0.059785334,-0.065070558,-0.046915083,-0.081273238,-0.061823724,-0.082640746,-0.060523657,-0.050861374,10
1990-02-01,0.0119415722,0.0278022921,0.0225625932,0.018759028,0.0192959144,0.0210237867,-0.004211463,0.0223236681,0.0122127269,0.0182476024,10
1990-03-01,0.0396067377,0.0237095434,0.035025363,0.0059841824,0.0354252352,0.0252622622,0.0263661408,0.0384829474,0.0171844784,0.0451283657,10
1990-04-01,-0.027965475,-0.036226678,-0.02302169,-0.042417532,-0.021739821,-0.017542232,-0.041507823,-0.022489157,-0.015917613,-0.016674181,10
1990-05-01,0.0864541013,0.1028045794,0.0991965674,0.0666654572,0.0886476101,0.0927278969,0.0796151144,0.1000365668,0.0942857106,0.1100386616,10
1990-06-01,-0.004084509,-0.016862788,0.0241447345,-0.009149842,-0.015231101,-0.006275428,-0.022023532,0.0011496917,0.0038726182,0.0168964064,10
1990-07-01,-0.038860539,-0.022899268,-0.008137514,0.0083634725,0.0062935381,-0.024404263,-0.015321621,0.0356820368,0.0053844318,-0.018659784,10
1990-08-01,-0.114998354,-0.120739823,-0.089530106,-0.102993644,-0.075703802,-0.088552336,-0.08051931,-0.060613329,-0.0725849,-0.115175465,10
1990-09-01,-0.103423827,-0.084953526,-0.048529802,-0.031607841,-0.04535408,-0.018267397,-0.014574077,-0.030712622,-0.042409566,-0.092429723,10
1990-10-01,-0.043449763,-0.01145554,0.0158704957,0.0098171209,-0.004132926,0.0052989963,0.0053874885,-0.020200515,-0.022272722,-0.031953808,10
1990-11-01,0.0808369354,0.0787471635,0.076920338,0.0601096768,0.0295250182,0.0616891185,0.0491779338,0.0388170608,0.0722302155,0.0790267205,10
1990-12-01,0.0538386022,0.0478336507,0.0193855828,0.0231944758,0.0392082779,0.0204117558,0.0351347671,0.0183528663,0.0162583006,0.0606453902,10
1991-01-01,0.0858177669,0.0856546522,0.0511853779,0.0289529819,0.0522616625,0.0634054008,0.0178525337,0.0164440186,0.0456653113,0.0973617027,10
1991-02-01,0.0758130509,0.0762447375,0.0727036486,0.0479675546,0.0692519157,0.0989188513,0.055716645,0.0857556059,0.0902228035,0.0676616018,10
1991-03-01,0.0236702358,0.0354105533,0.0586648556,0.0180708694,0.0520512052,-0.013966043,0.0359832928,0.0349177397,0.0113707445,0.0405289668,10
1991-04-01,0.0091826048,0.0142491073,-0.007443471,0.0250450589,0.0031883009,-0.028840586,-0.013758475,0.0033148301,0.0221744256,-0.035802195,10
1991-05-01,0.0460617712,0.0708500264,0.0285995459,0.0565431124,0.0296344626,0.0396566392,0.0299191399,0.0245041191,0.0379857151,0.0311460429,10
1991-06-01,-0.054663469,-0.042294954,-0.035052661,-0.023588967,-0.045510228,-0.052320987,-0.025494021,-0.037896035,-0.049910391,-0.06189516,10
1991-07-01,0.0374171644,0.0617198002,0.0512079978,0.0530356985,0.0296215358,0.0513516961,0.0521568499,0.0538006443,0.0506115908,0.0427008532,10
1991-08-01,0.0295670094,0.044960093,0.0571428759,0.0192447224,0.0120731314,0.0297773289,0.0367463943,0.0061771792,0.0133037725,0.0329282329,10
1991-09-01,-0.017253602,-0.02592497,-0.001742124,-0.002292484,-0.01271091,-0.028030224,-0.008695495,-0.007977741,-0.017991696,0.0109893107,10
1991-10-01,0.0124251062,0.0024026929,-0.017738333,0.0123000367,-0.000444936,0.0071833259,0.0313134483,0.0249184787,0.045974439,0.0439024133,10
1991-11-01,-0.04174312,-0.004755228,-0.022814563,-0.020421579,-0.033063792,-0.024103985,-0.03047377,-0.031880699,-0.07710255,-0.032862636,10
1991-12-01,0.1294768526,0.136185348,0.120099789,0.0754727612,0.0982048544,0.1279989722,0.1054143778,0.0825749434,0.0886080648,0.1305935066,10
1992-01-01,0.0142770601,-0.031705283,-0.005156183,-0.014988381,-0.009599314,-0.016465591,0.0072735301,-0.018872578,-0.003151582,0.0214462983,10
1992-02-01,0.0301666317,0.0050167137,0.0051001662,-0.006239614,0.0177354897,0.0168372594,0.0265268278,0.0062221863,0.0324465468,0.0065936419,10
1992-03-01,-0.055447548,-0.020610966,-0.016191773,-0.0215044,0.0020253722,-0.014785394,-0.029761786,-0.037084833,-0.034785621,-0.05166666,10
1992-04-01,-0.006514709,-0.006802137,0.016291524,0.0151665233,0.0365945354,0.0263391771,-0.001363924,0.037598242,0.0070271986,-0.025310201,10
1992-05-01,-0.000650266,0.0128987095,-0.00031275,1.084e-05,-0.003329533,0.0122145048,0.0049790834,0.0135853586,0.0053590258,-1.6107e-05,10
1992-06-01,-0.023036652,-0.013093412,-0.016566582,0.0002670052,-0.014403644,-0.022612239,-0.038197581,-0.013082626,-0.0464999,-0.048877477,10
1992-07-01,0.0434390504,0.024955176,0.040840328,0.0600715428,0.0466283082,0.0395591001,0.0558403754,0.0521110897,0.0294310514,0.0253182241,10
1992-08-01,0.0003833732,-0.023294033,-0.008250529,-0.013071199,-0.012916566,-0.029936116,-0.020702991,-0.001339378,-0.028576313,-0.033936738,10
1992-09-01,0.0190568623,0.030797401,0.0154074915,0.0057761268,-0.007724542,0.0256089727,0.0032940746,0.0085680688,0.0229375192,0.0034468378,10
1992-10-01,0.0286140206,0.0049158268,0.0135892876,0.0088250758,0.0186160571,0.0096541927,-0.001893697,0.0002853865,0.0406915727,0.0329628796,10
1992-11-01,0.0579435778,0.0642314041,0.0337900303,0.0185741837,0.0331276681,0.0519634881,0.0416010512,-0.000658877,0.0529320142,0.0583184044,10
1992-12-01,0.0140750982,0.0225718786,0.0162759168,0.0363268037,0.0129625847,0.0275050503,-0.012375556,0.0213274452,0.0295609242,0.0232073744,10
1993-01-01,0.0120773325,0.0031021732,0.0210618637,0.0171044628,-0.014037552,0.0135468163,-0.013542528,0.0079210804,0.0459753607,-0.005595059,10
1993-02-01,-0.017464443,-0.006688684,0.0284025162,0.0233426913,-0.004583943,0.0259338565,-0.033892801,0.0233035845,0.0025195422,-0.040916602,10
1993-03-01,0.0101579447,0.028938574,0.0256157809,0.0303520623,0.0121333386,0.0316993323,0.0126937337,0.0417279008,0.0144820228,0.0162610847,10
1993-04-01,-0.086502661,-0.013998709,-0.023195544,0.0018805704,-0.017920367,-0.032031184,-0.039249004,-0.004473182,-0.032285911,-0.017855776,10
1993-05-01,0.0575260583,0.0306953599,0.0168868925,0.0165706287,0.0318135945,0.042143398,0.0361285918,0.0249154003,0.0662212875,0.0362480572,10
1993-06-01,-0.022161754,0.0093124264,0.0032785765,0.0075190788,-0.026991022,0.0108732936,-0.030025774,-0.00207501,0.0103992839,-0.023051004,10
1993-07-01,-0.001945374,0.0164835634,0.0040173001,-0.000236668,0.0009581815,-0.008718384,-0.020592593,-0.019728733,-0.023499165,-0.013360782,10
1993-08-01,0.0322074319,0.0357410842,0.0462222813,0.0334661568,0.0416930531,0.0464183632,0.0366162649,0.0299953829,0.0558165602,0.0311160517,10
1993-09-01,-0.011633468,-0.006917054,0.0104518754,-0.01009871,-0.015825866,-0.016938623,-0.018173052,0.0134854996,0.0070499651,-0.017949711,10
1993-10-01,0.042534313,0.003086407,0.0039854461,0.003957901,0.0226157797,0.0319252759,0.0319318347,0.0223402889,0.0087521627,0.0236512795,10
1993-11-01,0.0183442481,-0.011371518,-0.02344121,-0.022347845,-0.00533974,-0.013304697,-0.004722002,-0.013303465,0.0021269687,-0.000180393,10
1993-12-01,-0.01736472,0.0370401885,0.0161111975,0.0361351253,0.024593782,0.0056717165,0.0120012582,0.014615411,0.0127011584,0.0226538331,10
1994-01-01,0.0211086128,0.0278673782,0.0080680951,-0.00892624,0.019935793,0.0195888561,0.0469548326,0.0479299461,0.032272701,0.0433234466,10
1994-02-01,0.00511906,-0.026894926,-0.007984286,-0.031064941,-0.010172499,-0.013279211,-0.041346125,-0.021169622,-0.012870605,0.0008058539,10
1994-03-01,-0.063485623,-0.047368582,-0.044804396,-0.035611062,-0.041896789,-0.056407863,-0.051771233,-0.040710058,-0.043049741,-0.061269816,10
1994-04-01,-0.004738672,-0.004555311,0.0021801958,0.0076296114,0.0067610753,0.014212191,0.0224634423,0.0229387136,-0.007368807,-0.002303836,10
1994-05-01,-0.022011666,0.0151543243,-0.029755608,-0.020971874,-0.018855584,0.0040831641,0.0052991656,0.019908575,0.0147073047,-0.00119743,10
1994-06-01,-0.024180735,-0.043258048,-0.024707409,-0.030283733,-0.036677401,-0.015496604,-0.024324192,-0.041384299,-0.013478382,-0.046236549,10
1994-07-01,0.0364043058,0.0158344269,0.0308560011,0.0337784278,0.0353804492,0.0442503068,0.0344670375,0.0320383547,0.0166270426,0.0178905786,10
1994-08-01,0.0364004839,0.0584029278,0.0282118053,0.0299472246,0.0382901868,0.0530181294,0.0343737695,0.0529615572,0.0451778688,0.0843384013,10
1994-09-01,-0.009951531,-0.024434102,-0.01714543,-0.032572624,-0.016560325,-0.013217198,-0.030298565,-0.011035975,-0.020044475,0.0004830485,10
1994-10-01,0.0113179902,0.0001773535,0.0069353311,0.0187465493,0.0114549907,0.0134681407,0.0396606443,0.0223569292,0.0425388561,0.025060862,10
1994-11-01,-0.029379197,-0.048722761,-0.028681083,-0.024296314,-0.016949418,-0.02858045,-0.023006607,-0.048169472,-0.041653106,-0.022872659,10
1994-12-01,0.0135185696,0.0141202466,0.0081360644,0.0099118751,0.0153450731,0.0150381454,0.0062568259,0.010912535,0.0178461548,0.0074281367,10
1995-01-01,0.023225908,0.0398792651,0.0348672504,0.013404445,0.0234056525,0.0227211341,0.0182541302,0.0064067657,0.0021256959,0.0164953379,10
1995-02-01,0.0381237238,0.0196840777,0.0302380327,0.0594054801,0.0385491961,0.058730885,0.0255884502,0.0395087769,0.0537114045,0.0473759137,10
1995-03-01,0.0229975841,0.0240511952,0.0018832797,0.0123921333,0.0167442408,0.0347818063,0.0294688255,0.0334092232,0.0425772202,0.0272741837,10
1995-04-01,-0.001363502,0.0090758683,0.0212791502,0.0009284857,0.0220755221,0.0463855977,0.035836487,0.0240739057,0.0447836642,0.0194599655,10
1995-05-01,0.0400488382,0.0252925393,0.034343629,0.035168232,0.0172321169,0.049876361,0.0328875446,0.0361638039,0.0325699267,0.0264641562,10
1995-06-01,0.0387503359,0.0343888407,0.0096917601,0.0283003959,0.0493623267,0.0251723591,0.0210176299,0.0288257391,0.0310478202,0.0695023143,10
1995-07-01,0.0487222296,0.0551030045,0.044079525,0.0271266571,0.0310286457,0.0349618729,0.0355917676,0.0308707777,0.0514413153,0.0570945137,10
1995-08-01,-0.004481606,-0.023946869,0.0132227428,-0.011575836,0.0224480142,0.0013852569,0.0065204241,-0.010210199,0.0040816643,0.010721647,10
1995-09-01,0.0232437681,0.000712446,-0.002340356,0.0204315991,0.0521731192,0.0317352425,0.0533404487,0.0619273596,0.0419256721,0.0385574138,10
1995-10-01,-0.042789681,-0.013799715,-0.038115779,0.0323143746,-0.016621577,-0.005256797,0.0012354878,0.0140555899,-0.022842679,0.0003251488,10
1995-11-01,0.0639335489,0.0528369441,0.0501110046,0.0095600899,0.0240681342,0.0378753561,0.028875385,0.0451099357,0.0526471059,0.0519895983,10
1995-12-01,-0.011769534,0.007225676,0.0222533667,-0.007819574,0.0106003843,0.0282758731,0.0190390094,0.0368661111,0.0351205056,0.0151370822,10
1996-01-01,0.0011282908,0.0435836938,0.011382095,0.0306149953,0.0255853714,0.0211866496,0.0283485731,0.0167632678,0.0420670021,0.0266202351,10
1996-02-01,0.0445558963,0.0164575704,0.0053282662,0.0128342275,-0.007853673,0.0077689279,0.0205756521,0.0114792646,0.0068899745,0.0284426383,10
1996-03-01,0.0388792511,-0.006421948,0.0376045325,0.0035189028,-0.003441365,0.019220725,0.0182066595,-0.001813357,0.0233342499,-0.008817047,10
1996-04-01,0.0605068825,0.0294889902,0.0424242498,0.0520210821,0.0245198588,0.0204070604,0.0231585006,0.0214113776,0.0135192501,0.0524757436,10
1996-05-01,0.0384274978,0.0224203745,0.0302330259,0.0338708207,0.0137440763,0.0283767028,0.0180558819,0.0341093192,0.0299990045,0.0353258004,10
1996-06-01,-0.019447217,-0.023086514,-0.01549061,-0.011293063,-0.013593065,0.0082851996,-0.002275155,0.0096965729,-0.006962821,-0.032016563,10
1996-07-01,-0.106893317,-0.059493373,-0.054168411,-0.071161992,-0.044673608,-0.066338065,-0.039088701,-0.064064524,-0.045555866,-0.064196314,10
1996-08-01,0.0390698065,0.0576150671,0.0460054434,0.0375009673,0.0231543192,0.0291817757,0.0215290996,0.011140319,0.0019979451,0.0486011774,10
1996-09-01,0.0595826661,0.0560470766,0.0712959075,0.0454641946,0.0417488249,0.0564264638,0.0444083018,0.0423096299,0.0536668189,0.0677769149,10
1996-10-01,-0.034250273,-0.008840449,0.0256626212,-0.009255107,0.0289274148,0.0045631812,0.0310922921,0.0113137974,0.0152453515,-0.004418212,10
1996-11-01,0.0398392199,0.0281446525,0.0777994352,0.0502859581,0.0522299956,0.0820808553,0.0524324063,0.0729241675,0.0781437948,0.0515746063,10
1996-12-01,-0.022741713,-0.027961258,1.05082e-05,-0.00103819,-0.017748596,-0.021581483,-0.030020585,0.0117999488,-0.010409329,-0.00534627,10
1997-01-01,0.0402402381,0.0447592365,0.0807071594,0.0494942893,0.0224596791,0.0430505358,0.0498845332,0.0601376369,0.0532029279,0.0673759745,10
1997-02-01,-0.029990294,-0.005501429,-0.035521795,-0.014560636,-0.004454,0.0075117715,0.0075108355,-0.015563717,0.0181691586,-0.024493295,10
1997-03-01,-0.072324423,-0.02712417,-0.03601148,-0.039468683,-0.029268986,-0.035743462,-0.042932237,-0.022402162,-0.0429194,-0.061058504,10
1997-04-01,-0.002635531,0.0313644906,0.0447156919,0.0124418138,0.0560176111,0.0430399526,0.0633030789,0.0419730758,0.0369372252,0.0340723866,10
1997-05-01,0.1202148524,0.0815146211,0.0493141642,0.0785836572,0.0793163081,0.0643132748,0.0500091408,0.0533047891,0.0852043125,0.097085214,10
1997-06-01,0.0413329115,0.0478811475,0.0091340641,0.0164344081,0.0491136141,0.0258161608,0.0465685721,0.0530169599,0.0367922911,0.0253028199,10
1997-07-01,0.0558502479,0.0857556705,0.0722559433,0.0622317243,0.0622767775,0.0724730215,0.0417611569,0.0880343129,0.071587371,0.1025562742,10
1997-08-01,-0.004629225,-0.04832304,-0.020984521,0.0068584121,-0.018451765,-0.038274914,-0.019322485,-0.040257135,-0.049012759,-0.005690252,10
1997-09-01,0.0853336955,0.0463858488,0.0438896794,0.0485297089,0.0602641728,0.0579854078,0.0652749188,0.0534404538,0.0263671117,0.0527173942,10
1997-10-01,-0.029247042,-0.012195939,-0.035753422,-0.033491238,-0.041197297,-0.052102634,0.0106836652,-0.067608141,-0.042552304,-0.043649295,10
1997-11-01,-0.003056234,0.0214660664,0.0342212653,0.0186495361,0.0554491481,0.0819052495,0.0394310902,0.0198529542,0.0443615884,0.0260102772,10
1997-12-01,0.0080962753,0.0134989785,0.0089187691,0.0278378831,0.0222598466,0.01659098,0.016243058,0.0067452207,-0.005166659,-0.04733773,10
1998-01-01,-0.00430201,0.0229243008,-0.014938668,-0.021505587,-0.014303905,0.025040949,0.0082044052,0.0260900375,0.0115049222,0.0686538838,10
1998-02-01,0.0674446831,0.0873226517,0.0761838681,0.0841570273,0.0590935159,0.036978529,0.0555601985,0.0908135457,0.0607937926,0.1039031553,10
1998-03-01,0.0452929895,0.0504367297,0.0777048483,0.0474345095,0.0573621386,0.081493422,0.0829880529,-0.001864076,0.0423603645,0.0368574397,10
1998-04-01,0.0444272384,0.0191041543,0.0060957,-0.007249239,-0.004534722,-0.008820459,0.0157525147,0.0187607106,-0.006498916,0.0151041307,10
1998-05-01,-0.063717416,0.0017028849,-0.006441639,-0.027045249,-0.028806808,-0.009262946,-0.035855446,-0.05239928,-0.002959201,-0.041605412,10
1998-06-01,0.0016751574,0.0479656463,0.0401058242,0.014989975,0.0273630069,0.0472007121,0.0218491083,0.0219640117,0.0180908235,0.1055383422,10
1998-07-01,-0.074507822,-0.018942373,-0.034214567,-0.049895777,-0.020959215,-0.076169784,-0.037801101,-0.040050165,0.0205844625,0.008650961,10
1998-08-01,-0.186010236,-0.158310057,-0.150027438,-0.14629391,-0.098789669,-0.111391411,-0.107706906,-0.109644536,-0.160923465,-0.158399789,10
1998-09-01,0.0608491175,0.0814434531,0.0513649349,0.0657322286,0.0165004159,0.0632347879,0.0447037596,0.0816504442,0.1222274764,0.1450827392,10
1998-10-01,0.0784682938,0.0866851141,0.039231019,0.0550587775,0.1168442781,0.0510843086,0.084536051,0.0539224065,0.0664682145,0.0261919581,10
1998-11-01,0.0208232238,0.0518083199,0.0884299603,0.0480312769,0.0872537026,0.0360785782,0.0314864352,0.0601478877,0.1097656232,0.1040670608,10
1998-12-01,0.0343023462,0.1253954811,0.1405172007,0.0528490669,0.0590043919,0.0315178466,0.0618454497,0.0211231259,0.0966634531,0.1346332349,10
1999-01-01,0.0269403277,0.0195535869,0.0978119854,0.0047113593,0.0053931192,0.0247031338,0.0032728914,0.0110556571,0.100448111,0.1503759868,10
1999-02-01,-0.072795677,-0.015940719,-0.06942005,-0.054921094,-0.004899685,-0.038976827,-0.038509316,-0.010666822,-0.072866333,-0.098756506,10
1999-03-01,-0.014373417,0.0385647222,0.071117313,0.0022404695,-0.007822154,0.0092411246,0.0440956487,0.0474174862,0.0230188229,0.107848091,10
1999-04-01,0.1101815856,0.0212837963,0.0361798417,0.0795901701,0.0507724657,0.0586981142,0.0363493328,0.0668191842,0.0143423567,-0.04274552,10
1999-05-01,-0.007322021,-0.002130928,-0.00671069,0.0211528933,-0.013225541,0.0069962073,-0.02081618,-0.016577308,-0.020380118,-0.043922379,10
1999-06-01,0.0770454795,0.0564016072,0.1033041903,0.0365586705,0.059059196,0.0074605215,0.0694817147,0.0353576952,0.0848023686,0.0746720317,10
1999-07-01,-0.068459455,-0.037751459,-0.006561508,-0.04159739,-0.063814191,-0.027495983,-0.017250764,0.0142537072,-0.015334425,-0.0257837,10
1999-08-01,-0.063674202,0.0133865102,-0.031948111,-0.022785757,0.0216674295,-0.001350027,0.004642778,0.0083843752,0.0177768869,0.0377814545,10
1999-09-01,-0.033392063,0.0017159422,0.0091207332,-0.032046417,0.0384434978,0.008777387,-0.038163958,-0.035574891,-0.039867263,-0.01090702,10
1999-10-01,0.0711819356,0.0403957464,0.0297660158,0.0123356522,0.0652366582,0.1017864989,0.0739975759,0.0365759966,0.0598313766,0.0647700829,10
1999-11-01,0.00644915,0.1319493806,0.0325655877,0.0205870612,0.0198346957,-0.002016049,0.0389964613,0.0067599779,0.0613665033,0.0542547666,10
1999-12-01,0.0547628459,0.1369611016,0.155301824,0.0705670329,0.1309538562,0.1243377111,0.0827606263,0.020574542,0.0412914558,0.1850075031,10
2000-01-01,-0.06830967,-0.005471854,-0.091505379,0.0206142863,-0.11024148,-0.074892059,-0.044039447,0.0339213478,0.0196970664,-0.098051071,10
2000-02-01,-0.029223738,0.1540003124,0.0868930792,0.0156005701,-0.024400892,-0.020748092,-0.028594048,0.0246033185,0.0188168985,0.1096016584,10
2000-03-01,0.0420632229,0.1427518706,0.0630175715,0.1003724709,0.0675904223,0.0993879846,0.068832734,0.1212445157,0.017717295,0.038249161,10
2000-04-01,-0.044902948,-0.091031942,-0.050601018,-0.010841479,-0.021076145,-0.007971801,-0.001066681,-0.036771856,-0.029924871,-0.16284314,10
2000-05-01,-0.07709304,-0.120545719,-0.052627023,-0.041809045,0.023290517,-0.015957108,-0.054105316,-0.01319401,-0.031095428,-0.092126251,10
2000-06-01,0.0995019939,0.0929786426,0.0389522771,-0.007626434,-0.019785102,0.0385421979,0.0162778988,0.0348976184,0.0251572379,0.1543959933,10
2000-07-01,-0.054060026,0.0078686425,-0.01803795,-0.064402544,0.0056546871,-0.037041566,-0.023938883,-0.023763318,-0.076049309,-0.02983034,10
2000-08-01,0.0938402218,0.0624024314,0.0659772213,0.0362930178,0.0468790742,0.0386822492,0.0824284549,0.021397969,0.073859086,0.1333929817,10
2000-09-01,-0.079568892,-0.08321215,-0.011959463,-0.035891188,-0.032436758,-0.178853576,-0.007615211,-0.026995686,-0.081509343,-0.054438681,10
2000-10-01,-0.106378296,0.0054983581,-0.066586587,-0.06707871,0.0236972963,0.0345455395,-0.008271503,0.0472250302,0.0189928737,-0.033108188,10
2000-11-01,-0.208791492,-0.100985717,-0.10369199,-0.105353275,-0.060370123,-0.043275062,-0.07074139,-0.029331631,-0.125131286,-0.183291045,10
2000-12-01,-0.000194547,-0.099115807,0.0127420856,0.065689981,0.0096030135,-0.030172858,0.002140433,0.0604926406,-0.083340169,-0.006544755,10
2001-01-01,0.1439013029,0.0249104867,0.0803496055,0.0640358041,0.0281746773,0.0922033179,-0.007559388,-0.031199355,0.181203606,0.0337566581,10
2001-02-01,-0.148292434,-0.161696101,-0.121496932,-0.092789298,-0.031052023,-0.122692229,0.0036254597,-0.033929185,-0.074417823,-0.150643056,10
2001-03-01,-0.099267275,-0.129610538,-0.047824523,-0.011168874,-0.050516129,-0.03637369,-0.069697001,-0.065633174,-0.088726012,-0.112442005,10
2001-04-01,0.092825609,0.0431462336,0.1292505449,0.0594858678,0.0860018121,0.0924052216,0.0944657599,0.0679298022,0.1534161478,0.114329641,10
2001-05-01,-0.031633333,0.0429459458,0.0088229513,0.0064071679,0.0316349455,-0.034136354,-0.002409914,0.0043103719,0.0326418706,-0.002895254,10
2001-06-01,-0.034430887,-0.028105373,-0.004306078,-0.052644845,-0.057429383,-0.008369031,-0.029405184,-0.032222048,-0.000230458,0.0029905757,10
2001-07-01,-0.018312283,0.0471156045,-0.00758281,-0.102252006,-0.005937866,-0.047367506,0.0289478492,-0.033563963,-0.054430986,-0.042184312,10
2001-08-01,-0.102859988,-0.089384984,-0.073847857,-0.090146707,-0.049397763,-0.054388206,-0.032545451,-0.043961956,-0.084634426,-0.099361617,10
2001-09-01,-0.148810502,-0.078855904,-0.099310302,-0.099790124,-0.123795163,-0.122470345,-0.062493298,-0.093612025,-0.133863314,-0.134813415,10
2001-10-01,0.0670798528,0.0343993545,0.0340663833,0.0063312495,0.0102200773,0.0053147308,0.0005861179,0.0314396493,0.0944780162,0.1093532331,10
2001-11-01,0.1054003552,0.1110142314,0.0692747435,0.0920175979,0.1000718545,0.0316911253,0.0939881476,0.073498175,0.0911002147,0.1045763303,10
