date,mgrsizeq,ind,weights
30/06/2004,10,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0054522827
30/06/2004,10,Coal,.00014927796
30/06/2004,10,Petroleum and Natural Gas,.058572017
30/06/2004,10,Utilities,.021016758
30/06/2004,10,Communication,.041353974
30/06/2004,10,Personal and Business Services,.09105286
30/06/2004,10,Business Equipment,.12212151
30/06/2004,10,Business Supplies and Shipping Containers,.0062354277
30/06/2004,10,Transportation,.019493328
30/06/2004,10,Wholesale,.035388082
30/06/2004,10,Retail,.067746945
30/06/2004,10,"Restaurants, Hotels, Motels",.0097663449
30/06/2004,10,"Banking, Insurance, Real Estate, Trading",.20233285
30/06/2004,10,Everything Else,.010726844
30/09/2004,1,Food Products,.024003863
30/09/2004,1,Beer & Liquor,.0032511856
30/09/2004,1,Tobacco Products,.0013363259
30/09/2004,1,Recreation,.013552284
30/09/2004,1,Printing and Publishing,.0056579895
30/09/2004,1,Consumer Goods,.018826123
30/09/2004,1,Apparel,.0048173848
30/09/2004,1,"Healthcare, Medical Equipment, Pharmaceutical Products",.11005806
30/09/2004,1,Chemicals,.016185168
30/09/2004,1,Textiles,.00047398306
30/09/2004,1,Construction and Construction Materials,.021466343
30/09/2004,1,Steel Works Etc,.0099235298
30/09/2004,1,Fabricated Products and Machinery,.04278288
30/09/2004,1,Electrical Equipment,.010068108
30/09/2004,1,Automobiles and Trucks,.010529563
30/09/2004,1,"Aircraft, ships, and railroad equipment",.0076355333
30/09/2004,1,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0066530299
30/09/2004,1,Coal,.00059889175
30/09/2004,1,Petroleum and Natural Gas,.066071995
30/09/2004,1,Utilities,.027217634
30/09/2004,1,Communication,.039110582
30/09/2004,1,Personal and Business Services,.088547364
30/09/2004,1,Business Equipment,.093261406
30/09/2004,1,Business Supplies and Shipping Containers,.0097697461
30/09/2004,1,Transportation,.022211634
30/09/2004,1,Wholesale,.038327824
30/09/2004,1,Retail,.060734183
30/09/2004,1,"Restaurants, Hotels, Motels",.015705734
30/09/2004,1,"Banking, Insurance, Real Estate, Trading",.2199477
30/09/2004,1,Everything Else,.011273959
30/09/2004,2,Food Products,.021035785
30/09/2004,2,Beer & Liquor,.0027755052
30/09/2004,2,Tobacco Products,.0022720075
30/09/2004,2,Recreation,.010824542
30/09/2004,2,Printing and Publishing,.0051071285
30/09/2004,2,Consumer Goods,.018518411
30/09/2004,2,Apparel,.0043413192
30/09/2004,2,"Healthcare, Medical Equipment, Pharmaceutical Products",.10380608
30/09/2004,2,Chemicals,.017108547
30/09/2004,2,Textiles,.00028809501
30/09/2004,2,Construction and Construction Materials,.020656968
30/09/2004,2,Steel Works Etc,.010370224
30/09/2004,2,Fabricated Products and Machinery,.040957697
30/09/2004,2,Electrical Equipment,.0085994303
30/09/2004,2,Automobiles and Trucks,.013418495
30/09/2004,2,"Aircraft, ships, and railroad equipment",.0063900012
30/09/2004,2,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0075646043
30/09/2004,2,Coal,.00018466794
30/09/2004,2,Petroleum and Natural Gas,.059246819
30/09/2004,2,Utilities,.023015929
30/09/2004,2,Communication,.033796124
30/09/2004,2,Personal and Business Services,.084418915
30/09/2004,2,Business Equipment,.090340801
30/09/2004,2,Business Supplies and Shipping Containers,.0089472467
30/09/2004,2,Transportation,.022378862
30/09/2004,2,Wholesale,.041084997
30/09/2004,2,Retail,.062557079
30/09/2004,2,"Restaurants, Hotels, Motels",.017818158
30/09/2004,2,"Banking, Insurance, Real Estate, Trading",.24829365
30/09/2004,2,Everything Else,.013881911
30/09/2004,3,Food Products,.023476537
30/09/2004,3,Beer & Liquor,.0031974118
30/09/2004,3,Tobacco Products,.0030577062
30/09/2004,3,Recreation,.011741682
30/09/2004,3,Printing and Publishing,.008227407
30/09/2004,3,Consumer Goods,.017296169
30/09/2004,3,Apparel,.0044338601
30/09/2004,3,"Healthcare, Medical Equipment, Pharmaceutical Products",.10200641
30/09/2004,3,Chemicals,.013811543
30/09/2004,3,Textiles,.00020233166
30/09/2004,3,Construction and Construction Materials,.021729995
30/09/2004,3,Steel Works Etc,.0091620805
30/09/2004,3,Fabricated Products and Machinery,.040751405
30/09/2004,3,Electrical Equipment,.0077512665
30/09/2004,3,Automobiles and Trucks,.015825488
30/09/2004,3,"Aircraft, ships, and railroad equipment",.0047067525
30/09/2004,3,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0067903791
30/09/2004,3,Coal,.00027896246
30/09/2004,3,Petroleum and Natural Gas,.060318332
30/09/2004,3,Utilities,.021989971
30/09/2004,3,Communication,.030641986
30/09/2004,3,Personal and Business Services,.086717725
30/09/2004,3,Business Equipment,.088743158
30/09/2004,3,Business Supplies and Shipping Containers,.0078689596
30/09/2004,3,Transportation,.022403156
30/09/2004,3,Wholesale,.031465113
30/09/2004,3,Retail,.063127093
30/09/2004,3,"Restaurants, Hotels, Motels",.020701727
30/09/2004,3,"Banking, Insurance, Real Estate, Trading",.26110291
30/09/2004,3,Everything Else,.010472504
30/09/2004,4,Food Products,.053610407
30/09/2004,4,Beer & Liquor,.007681523
30/09/2004,4,Tobacco Products,.0039361068
30/09/2004,4,Recreation,.0092957551
30/09/2004,4,Printing and Publishing,.0066722166
30/09/2004,4,Consumer Goods,.02276467
30/09/2004,4,Apparel,.0050674123
30/09/2004,4,"Healthcare, Medical Equipment, Pharmaceutical Products",.095875338
30/09/2004,4,Chemicals,.013034469
30/09/2004,4,Textiles,.0002840895
30/09/2004,4,Construction and Construction Materials,.021799488
30/09/2004,4,Steel Works Etc,.0063148122
30/09/2004,4,Fabricated Products and Machinery,.046279225
30/09/2004,4,Electrical Equipment,.0082336403
30/09/2004,4,Automobiles and Trucks,.013653315
30/09/2004,4,"Aircraft, ships, and railroad equipment",.0080770664
30/09/2004,4,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0028427094
30/09/2004,4,Coal,.00023974746
30/09/2004,4,Petroleum and Natural Gas,.072737291
30/09/2004,4,Utilities,.024310481
30/09/2004,4,Communication,.032300919
30/09/2004,4,Personal and Business Services,.068749703
30/09/2004,4,Business Equipment,.082619011
30/09/2004,4,Business Supplies and Shipping Containers,.0072989571
30/09/2004,4,Transportation,.02131314
30/09/2004,4,Wholesale,.031722702
30/09/2004,4,Retail,.058918208
30/09/2004,4,"Restaurants, Hotels, Motels",.016190004
30/09/2004,4,"Banking, Insurance, Real Estate, Trading",.24768658
30/09/2004,4,Everything Else,.010491053
30/09/2004,5,Food Products,.021790598
30/09/2004,5,Beer & Liquor,.003121031
30/09/2004,5,Tobacco Products,.0027016462
30/09/2004,5,Recreation,.0076790517
30/09/2004,5,Printing and Publishing,.0038862827
30/09/2004,5,Consumer Goods,.018826038
30/09/2004,5,Apparel,.0038208
30/09/2004,5,"Healthcare, Medical Equipment, Pharmaceutical Products",.10764651
30/09/2004,5,Chemicals,.016748976
30/09/2004,5,Textiles,.00021702868
30/09/2004,5,Construction and Construction Materials,.017214386
30/09/2004,5,Steel Works Etc,.0072470726
30/09/2004,5,Fabricated Products and Machinery,.057793304
30/09/2004,5,Electrical Equipment,.0062812939
30/09/2004,5,Automobiles and Trucks,.012366164
30/09/2004,5,"Aircraft, ships, and railroad equipment",.0081343884
30/09/2004,5,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0049965731
30/09/2004,5,Coal,.00020902359
30/09/2004,5,Petroleum and Natural Gas,.06730137
30/09/2004,5,Utilities,.022600029
30/09/2004,5,Communication,.035082042
30/09/2004,5,Personal and Business Services,.088849127
30/09/2004,5,Business Equipment,.10594158
30/09/2004,5,Business Supplies and Shipping Containers,.0073057618
30/09/2004,5,Transportation,.024342926
30/09/2004,5,Wholesale,.03297459
30/09/2004,5,Retail,.062428143
30/09/2004,5,"Restaurants, Hotels, Motels",.014047343
30/09/2004,5,"Banking, Insurance, Real Estate, Trading",.2216222
30/09/2004,5,Everything Else,.016824726
30/09/2004,6,Food Products,.025853004
30/09/2004,6,Beer & Liquor,.0028766636
30/09/2004,6,Tobacco Products,.0022552824
30/09/2004,6,Recreation,.0095482701
30/09/2004,6,Printing and Publishing,.0049196649
30/09/2004,6,Consumer Goods,.023209561
30/09/2004,6,Apparel,.0059236935
30/09/2004,6,"Healthcare, Medical Equipment, Pharmaceutical Products",.11637159
30/09/2004,6,Chemicals,.021822041
30/09/2004,6,Textiles,.00013889161
30/09/2004,6,Construction and Construction Materials,.014863042
30/09/2004,6,Steel Works Etc,.0065992842
30/09/2004,6,Fabricated Products and Machinery,.041479144
30/09/2004,6,Electrical Equipment,.0076569575
30/09/2004,6,Automobiles and Trucks,.011197366
30/09/2004,6,"Aircraft, ships, and railroad equipment",.0063691996
30/09/2004,6,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.005527569
30/09/2004,6,Coal,.00014146532
30/09/2004,6,Petroleum and Natural Gas,.057780121
30/09/2004,6,Utilities,.031450726
30/09/2004,6,Communication,.043488972
30/09/2004,6,Personal and Business Services,.093529381
30/09/2004,6,Business Equipment,.09833727
30/09/2004,6,Business Supplies and Shipping Containers,.0077098594
30/09/2004,6,Transportation,.023640435
30/09/2004,6,Wholesale,.037621997
30/09/2004,6,Retail,.063467249
30/09/2004,6,"Restaurants, Hotels, Motels",.015492764
30/09/2004,6,"Banking, Insurance, Real Estate, Trading",.20610707
30/09/2004,6,Everything Else,.014621499
30/09/2004,7,Food Products,.028482005
30/09/2004,7,Beer & Liquor,.0031985231
30/09/2004,7,Tobacco Products,.003098795
30/09/2004,7,Recreation,.011341299
30/09/2004,7,Printing and Publishing,.0052306335
30/09/2004,7,Consumer Goods,.017893139
30/09/2004,7,Apparel,.0025318661
30/09/2004,7,"Healthcare, Medical Equipment, Pharmaceutical Products",.10891022
30/09/2004,7,Chemicals,.016939159
30/09/2004,7,Textiles,.00022466175
30/09/2004,7,Construction and Construction Materials,.016555002
30/09/2004,7,Steel Works Etc,.007754954
30/09/2004,7,Fabricated Products and Machinery,.041602928
30/09/2004,7,Electrical Equipment,.0064872294
30/09/2004,7,Automobiles and Trucks,.013589471
30/09/2004,7,"Aircraft, ships, and railroad equipment",.0049992483
30/09/2004,7,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0056735347
30/09/2004,7,Coal,.00012011819
30/09/2004,7,Petroleum and Natural Gas,.063877814
30/09/2004,7,Utilities,.032154243
30/09/2004,7,Communication,.040265422
30/09/2004,7,Personal and Business Services,.078173168
30/09/2004,7,Business Equipment,.096260451
30/09/2004,7,Business Supplies and Shipping Containers,.0071889521
30/09/2004,7,Transportation,.02302628
30/09/2004,7,Wholesale,.031108873
30/09/2004,7,Retail,.053359162
30/09/2004,7,"Restaurants, Hotels, Motels",.014574015
30/09/2004,7,"Banking, Insurance, Real Estate, Trading",.25533864
30/09/2004,7,Everything Else,.010040215
30/09/2004,8,Food Products,.026500303
30/09/2004,8,Beer & Liquor,.0025710645
30/09/2004,8,Tobacco Products,.0023411964
30/09/2004,8,Recreation,.0063323835
30/09/2004,8,Printing and Publishing,.0023228743
30/09/2004,8,Consumer Goods,.02059933
30/09/2004,8,Apparel,.0038176717
30/09/2004,8,"Healthcare, Medical Equipment, Pharmaceutical Products",.11768632
30/09/2004,8,Chemicals,.016034774
30/09/2004,8,Textiles,.0001924691
30/09/2004,8,Construction and Construction Materials,.019541079
30/09/2004,8,Steel Works Etc,.0091406703
30/09/2004,8,Fabricated Products and Machinery,.053630792
30/09/2004,8,Electrical Equipment,.0068511115
30/09/2004,8,Automobiles and Trucks,.024401888
30/09/2004,8,"Aircraft, ships, and railroad equipment",.010350344
30/09/2004,8,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.003221747
30/09/2004,8,Coal,.000087668646
30/09/2004,8,Petroleum and Natural Gas,.073842019
30/09/2004,8,Utilities,.028577978
30/09/2004,8,Communication,.032484498
30/09/2004,8,Personal and Business Services,.077531151
30/09/2004,8,Business Equipment,.097864613
30/09/2004,8,Business Supplies and Shipping Containers,.0070345476
30/09/2004,8,Transportation,.021065174
30/09/2004,8,Wholesale,.034741174
30/09/2004,8,Retail,.058694165
30/09/2004,8,"Restaurants, Hotels, Motels",.011020792
30/09/2004,8,"Banking, Insurance, Real Estate, Trading",.22428459
30/09/2004,8,Everything Else,.0072356495
30/09/2004,9,Food Products,.0296643
30/09/2004,9,Beer & Liquor,.0043811277
30/09/2004,9,Tobacco Products,.0029169647
30/09/2004,9,Recreation,.0071653463
30/09/2004,9,Printing and Publishing,.0035005335
30/09/2004,9,Consumer Goods,.018638458
30/09/2004,9,Apparel,.0028905689
30/09/2004,9,"Healthcare, Medical Equipment, Pharmaceutical Products",.095473759
30/09/2004,9,Chemicals,.020287689
30/09/2004,9,Textiles,.000068044174
30/09/2004,9,Construction and Construction Materials,.015677975
30/09/2004,9,Steel Works Etc,.0061626658
30/09/2004,9,Fabricated Products and Machinery,.049963474
30/09/2004,9,Electrical Equipment,.0065792068
30/09/2004,9,Automobiles and Trucks,.021975499
30/09/2004,9,"Aircraft, ships, and railroad equipment",.014416893
30/09/2004,9,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0057021235
30/09/2004,9,Coal,.00009330488
30/09/2004,9,Petroleum and Natural Gas,.071138419
30/09/2004,9,Utilities,.037923671
30/09/2004,9,Communication,.045701712
30/09/2004,9,Personal and Business Services,.069911778
30/09/2004,9,Business Equipment,.099628918
30/09/2004,9,Business Supplies and Shipping Containers,.006104643
30/09/2004,9,Transportation,.025023922
30/09/2004,9,Wholesale,.038815696
30/09/2004,9,Retail,.065010622
30/09/2004,9,"Restaurants, Hotels, Motels",.010669963
30/09/2004,9,"Banking, Insurance, Real Estate, Trading",.21111549
30/09/2004,9,Everything Else,.013397187
30/09/2004,10,Food Products,.024315242
30/09/2004,10,Beer & Liquor,.0035602325
30/09/2004,10,Tobacco Products,.0012032464
30/09/2004,10,Recreation,.0096576549
30/09/2004,10,Printing and Publishing,.0031012571
30/09/2004,10,Consumer Goods,.020930354
30/09/2004,10,Apparel,.0035523605
30/09/2004,10,"Healthcare, Medical Equipment, Pharmaceutical Products",.11614539
30/09/2004,10,Chemicals,.015537608
30/09/2004,10,Textiles,.00022962583
30/09/2004,10,Construction and Construction Materials,.021586265
30/09/2004,10,Steel Works Etc,.0090570729
30/09/2004,10,Fabricated Products and Machinery,.047126826
30/09/2004,10,Electrical Equipment,.0075764996
30/09/2004,10,Automobiles and Trucks,.014033287
30/09/2004,10,"Aircraft, ships, and railroad equipment",.0072682747
30/09/2004,10,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0068106153
30/09/2004,10,Coal,.0001124126
30/09/2004,10,Petroleum and Natural Gas,.0657866
30/09/2004,10,Utilities,.024632428
30/09/2004,10,Communication,.041176412
30/09/2004,10,Personal and Business Services,.085803553
30/09/2004,10,Business Equipment,.10720701
30/09/2004,10,Business Supplies and Shipping Containers,.0059821517
30/09/2004,10,Transportation,.020976843
30/09/2004,10,Wholesale,.03505861
30/09/2004,10,Retail,.067801826
30/09/2004,10,"Restaurants, Hotels, Motels",.014025159
30/09/2004,10,"Banking, Insurance, Real Estate, Trading",.20940003
30/09/2004,10,Everything Else,.010345163
31/12/2004,1,Food Products,.024095042
31/12/2004,1,Beer & Liquor,.0027313712
31/12/2004,1,Tobacco Products,.0013315851
31/12/2004,1,Recreation,.014781618
31/12/2004,1,Printing and Publishing,.0050680656
31/12/2004,1,Consumer Goods,.018077625
31/12/2004,1,Apparel,.0051484522
31/12/2004,1,"Healthcare, Medical Equipment, Pharmaceutical Products",.10406879
31/12/2004,1,Chemicals,.015501541
31/12/2004,1,Textiles,.00046361712
31/12/2004,1,Construction and Construction Materials,.023728447
31/12/2004,1,Steel Works Etc,.010607916
31/12/2004,1,Fabricated Products and Machinery,.041275021
31/12/2004,1,Electrical Equipment,.0094038816
31/12/2004,1,Automobiles and Trucks,.0098284716
31/12/2004,1,"Aircraft, ships, and railroad equipment",.0069868523
31/12/2004,1,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.005730479
31/12/2004,1,Coal,.00062592328
31/12/2004,1,Petroleum and Natural Gas,.062500328
31/12/2004,1,Utilities,.02813966
31/12/2004,1,Communication,.041611388
31/12/2004,1,Personal and Business Services,.09307421
31/12/2004,1,Business Equipment,.097454652
31/12/2004,1,Business Supplies and Shipping Containers,.0095377984
31/12/2004,1,Transportation,.02450951
31/12/2004,1,Wholesale,.041040909
31/12/2004,1,Retail,.059806723
31/12/2004,1,"Restaurants, Hotels, Motels",.018062511
31/12/2004,1,"Banking, Insurance, Real Estate, Trading",.2138781
31/12/2004,1,Everything Else,.010929493
31/12/2004,2,Food Products,.021224083
31/12/2004,2,Beer & Liquor,.002433748
31/12/2004,2,Tobacco Products,.0025484045
31/12/2004,2,Recreation,.011996616
31/12/2004,2,Printing and Publishing,.0044997274
31/12/2004,2,Consumer Goods,.016763756
31/12/2004,2,Apparel,.0049125277
31/12/2004,2,"Healthcare, Medical Equipment, Pharmaceutical Products",.09771207
31/12/2004,2,Chemicals,.018322002
31/12/2004,2,Textiles,.00032101534
31/12/2004,2,Construction and Construction Materials,.019877603
31/12/2004,2,Steel Works Etc,.010020774
31/12/2004,2,Fabricated Products and Machinery,.039754517
31/12/2004,2,Electrical Equipment,.0089664068
31/12/2004,2,Automobiles and Trucks,.011421858
31/12/2004,2,"Aircraft, ships, and railroad equipment",.0059010801
31/12/2004,2,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0065100598
31/12/2004,2,Coal,.0002457372
31/12/2004,2,Petroleum and Natural Gas,.056083709
31/12/2004,2,Utilities,.023595894
31/12/2004,2,Communication,.035270993
31/12/2004,2,Personal and Business Services,.088767245
31/12/2004,2,Business Equipment,.094296716
31/12/2004,2,Business Supplies and Shipping Containers,.0082909083
31/12/2004,2,Transportation,.024886439
31/12/2004,2,Wholesale,.043006506
31/12/2004,2,Retail,.060105603
31/12/2004,2,"Restaurants, Hotels, Motels",.019256171
31/12/2004,2,"Banking, Insurance, Real Estate, Trading",.24995026
31/12/2004,2,Everything Else,.013057602
31/12/2004,3,Food Products,.024146657
31/12/2004,3,Beer & Liquor,.0028236387
31/12/2004,3,Tobacco Products,.0027237081
31/12/2004,3,Recreation,.012548558
31/12/2004,3,Printing and Publishing,.0074427645
31/12/2004,3,Consumer Goods,.016004555
31/12/2004,3,Apparel,.0045080688
31/12/2004,3,"Healthcare, Medical Equipment, Pharmaceutical Products",.093772486
31/12/2004,3,Chemicals,.013713653
31/12/2004,3,Textiles,.00024954666
31/12/2004,3,Construction and Construction Materials,.022498501
31/12/2004,3,Steel Works Etc,.0096330997
31/12/2004,3,Fabricated Products and Machinery,.039607272
31/12/2004,3,Electrical Equipment,.007135848
31/12/2004,3,Automobiles and Trucks,.014838247
31/12/2004,3,"Aircraft, ships, and railroad equipment",.0044279699
31/12/2004,3,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0072443676
31/12/2004,3,Coal,.0003726194
31/12/2004,3,Petroleum and Natural Gas,.058366764
31/12/2004,3,Utilities,.022036251
31/12/2004,3,Communication,.031908192
31/12/2004,3,Personal and Business Services,.088340573
31/12/2004,3,Business Equipment,.09364187
31/12/2004,3,Business Supplies and Shipping Containers,.0081244735
31/12/2004,3,Transportation,.023741661
31/12/2004,3,Wholesale,.033685572
31/12/2004,3,Retail,.062323712
31/12/2004,3,"Restaurants, Hotels, Motels",.019840101
31/12/2004,3,"Banking, Insurance, Real Estate, Trading",.26423472
31/12/2004,3,Everything Else,.010064541
31/12/2004,4,Food Products,.05053601
31/12/2004,4,Beer & Liquor,.0070478516
31/12/2004,4,Tobacco Products,.0040729339
31/12/2004,4,Recreation,.010562094
31/12/2004,4,Printing and Publishing,.0063035036
31/12/2004,4,Consumer Goods,.021123998
31/12/2004,4,Apparel,.0049284068
31/12/2004,4,"Healthcare, Medical Equipment, Pharmaceutical Products",.090761766
31/12/2004,4,Chemicals,.013409032
31/12/2004,4,Textiles,.00027752138
31/12/2004,4,Construction and Construction Materials,.022363516
31/12/2004,4,Steel Works Etc,.0069148527
31/12/2004,4,Fabricated Products and Machinery,.045528471
31/12/2004,4,Electrical Equipment,.0081236772
31/12/2004,4,Automobiles and Trucks,.014355652
31/12/2004,4,"Aircraft, ships, and railroad equipment",.0072487555
31/12/2004,4,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0030249597
31/12/2004,4,Coal,.00027637885
31/12/2004,4,Petroleum and Natural Gas,.070291363
31/12/2004,4,Utilities,.023968501
31/12/2004,4,Communication,.032698333
31/12/2004,4,Personal and Business Services,.067845032
31/12/2004,4,Business Equipment,.087415613
31/12/2004,4,Business Supplies and Shipping Containers,.0072096214
31/12/2004,4,Transportation,.022167936
31/12/2004,4,Wholesale,.034328058
31/12/2004,4,Retail,.059604123
31/12/2004,4,"Restaurants, Hotels, Motels",.017379582
31/12/2004,4,"Banking, Insurance, Real Estate, Trading",.25088149
31/12/2004,4,Everything Else,.0093510011
31/12/2004,5,Food Products,.02150332
31/12/2004,5,Beer & Liquor,.0029385234
31/12/2004,5,Tobacco Products,.0028141972
31/12/2004,5,Recreation,.0092636868
31/12/2004,5,Printing and Publishing,.0035858557
31/12/2004,5,Consumer Goods,.017342824
31/12/2004,5,Apparel,.0039671306
31/12/2004,5,"Healthcare, Medical Equipment, Pharmaceutical Products",.10228512
31/12/2004,5,Chemicals,.01777626
31/12/2004,5,Textiles,.00026880184
31/12/2004,5,Construction and Construction Materials,.018535119
31/12/2004,5,Steel Works Etc,.0076099513
31/12/2004,5,Fabricated Products and Machinery,.056850426
31/12/2004,5,Electrical Equipment,.0059188623
31/12/2004,5,Automobiles and Trucks,.010131494
31/12/2004,5,"Aircraft, ships, and railroad equipment",.0073528909
31/12/2004,5,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0046673599
31/12/2004,5,Coal,.00024363096
31/12/2004,5,Petroleum and Natural Gas,.064697601
31/12/2004,5,Utilities,.022935839
31/12/2004,5,Communication,.035475042
31/12/2004,5,Personal and Business Services,.090597875
31/12/2004,5,Business Equipment,.10910223
31/12/2004,5,Business Supplies and Shipping Containers,.0072905137
31/12/2004,5,Transportation,.026060039
31/12/2004,5,Wholesale,.034347016
31/12/2004,5,Retail,.060985021
31/12/2004,5,"Restaurants, Hotels, Motels",.01606483
31/12/2004,5,"Banking, Insurance, Real Estate, Trading",.22429484
31/12/2004,5,Everything Else,.01509368
31/12/2004,6,Food Products,.024848908
31/12/2004,6,Beer & Liquor,.0024500017
31/12/2004,6,Tobacco Products,.0028570686
31/12/2004,6,Recreation,.010632131
31/12/2004,6,Printing and Publishing,.0046791011
31/12/2004,6,Consumer Goods,.020326464
31/12/2004,6,Apparel,.0062099826
31/12/2004,6,"Healthcare, Medical Equipment, Pharmaceutical Products",.10823876
31/12/2004,6,Chemicals,.021729616
31/12/2004,6,Textiles,.00020613508
31/12/2004,6,Construction and Construction Materials,.015885795
31/12/2004,6,Steel Works Etc,.0062901517
31/12/2004,6,Fabricated Products and Machinery,.038880035
31/12/2004,6,Electrical Equipment,.0072897184
31/12/2004,6,Automobiles and Trucks,.010593732
31/12/2004,6,"Aircraft, ships, and railroad equipment",.0058443714
31/12/2004,6,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0046129925
31/12/2004,6,Coal,.00016527837
31/12/2004,6,Petroleum and Natural Gas,.055861007
31/12/2004,6,Utilities,.037911564
31/12/2004,6,Communication,.046559859
31/12/2004,6,Personal and Business Services,.09594249
31/12/2004,6,Business Equipment,.1037244
31/12/2004,6,Business Supplies and Shipping Containers,.0077120503
31/12/2004,6,Transportation,.025149345
31/12/2004,6,Wholesale,.038186047
31/12/2004,6,Retail,.062130444
31/12/2004,6,"Restaurants, Hotels, Motels",.016239235
31/12/2004,6,"Banking, Insurance, Real Estate, Trading",.20527284
31/12/2004,6,Everything Else,.013570502
31/12/2004,7,Food Products,.027223362
31/12/2004,7,Beer & Liquor,.0026420304
31/12/2004,7,Tobacco Products,.0043124375
31/12/2004,7,Recreation,.013099491
31/12/2004,7,Printing and Publishing,.0058733509
31/12/2004,7,Consumer Goods,.016404441
31/12/2004,7,Apparel,.0031234988
31/12/2004,7,"Healthcare, Medical Equipment, Pharmaceutical Products",.10481695
31/12/2004,7,Chemicals,.017287919
31/12/2004,7,Textiles,.00028113113
31/12/2004,7,Construction and Construction Materials,.01724836
31/12/2004,7,Steel Works Etc,.0080894483
31/12/2004,7,Fabricated Products and Machinery,.041300002
31/12/2004,7,Electrical Equipment,.0074395584
31/12/2004,7,Automobiles and Trucks,.011653368
31/12/2004,7,"Aircraft, ships, and railroad equipment",.0049377489
31/12/2004,7,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0058368393
31/12/2004,7,Coal,.00014781221
31/12/2004,7,Petroleum and Natural Gas,.059489433
31/12/2004,7,Utilities,.028293278
31/12/2004,7,Communication,.03967268
31/12/2004,7,Personal and Business Services,.080917463
31/12/2004,7,Business Equipment,.10314672
31/12/2004,7,Business Supplies and Shipping Containers,.006732563
31/12/2004,7,Transportation,.023794947
31/12/2004,7,Wholesale,.033194534
31/12/2004,7,Retail,.056391817
31/12/2004,7,"Restaurants, Hotels, Motels",.016360328
31/12/2004,7,"Banking, Insurance, Real Estate, Trading",.24940671
31/12/2004,7,Everything Else,.010881798
31/12/2004,8,Food Products,.026165236
31/12/2004,8,Beer & Liquor,.0022615669
31/12/2004,8,Tobacco Products,.0026223506
31/12/2004,8,Recreation,.0077145789
31/12/2004,8,Printing and Publishing,.0022197368
31/12/2004,8,Consumer Goods,.01913704
31/12/2004,8,Apparel,.0034499841
31/12/2004,8,"Healthcare, Medical Equipment, Pharmaceutical Products",.10946343
31/12/2004,8,Chemicals,.016525678
31/12/2004,8,Textiles,.00023647357
31/12/2004,8,Construction and Construction Materials,.02006384
31/12/2004,8,Steel Works Etc,.0092656901
31/12/2004,8,Fabricated Products and Machinery,.053918499
31/12/2004,8,Electrical Equipment,.0064420924
31/12/2004,8,Automobiles and Trucks,.024121985
31/12/2004,8,"Aircraft, ships, and railroad equipment",.0097216638
31/12/2004,8,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0028799172
31/12/2004,8,Coal,.00011345458
31/12/2004,8,Petroleum and Natural Gas,.071100734
31/12/2004,8,Utilities,.028567534
31/12/2004,8,Communication,.033081476
31/12/2004,8,Personal and Business Services,.079935595
31/12/2004,8,Business Equipment,.10186666
31/12/2004,8,Business Supplies and Shipping Containers,.0067042257
31/12/2004,8,Transportation,.021245642
31/12/2004,8,Wholesale,.036230788
31/12/2004,8,Retail,.05796406
31/12/2004,8,"Restaurants, Hotels, Motels",.012652576
31/12/2004,8,"Banking, Insurance, Real Estate, Trading",.22715282
31/12/2004,8,Everything Else,.0071746693
31/12/2004,9,Food Products,.030150685
31/12/2004,9,Beer & Liquor,.0038911558
31/12/2004,9,Tobacco Products,.0032485384
31/12/2004,9,Recreation,.0085773449
31/12/2004,9,Printing and Publishing,.0031575509
31/12/2004,9,Consumer Goods,.018020034
31/12/2004,9,Apparel,.003076615
31/12/2004,9,"Healthcare, Medical Equipment, Pharmaceutical Products",.089828365
31/12/2004,9,Chemicals,.020297108
31/12/2004,9,Textiles,.000076577162
31/12/2004,9,Construction and Construction Materials,.015577365
31/12/2004,9,Steel Works Etc,.0069851032
31/12/2004,9,Fabricated Products and Machinery,.049654249
31/12/2004,9,Electrical Equipment,.0064814896
31/12/2004,9,Automobiles and Trucks,.019458307
31/12/2004,9,"Aircraft, ships, and railroad equipment",.012871964
31/12/2004,9,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.0056101582
31/12/2004,9,Coal,.00011234009
31/12/2004,9,Petroleum and Natural Gas,.070391931
31/12/2004,9,Utilities,.039271303
