date,mgrsizeq,ind,weights
31/12/2000,3,Steel Works Etc,.0025407693
31/12/2000,3,Fabricated Products,.00020774279
31/12/2000,3,Machinery,.011324476
31/12/2000,3,Electrical Equipment,.0090276683
31/12/2000,3,Automobiles and Trucks,.017009258
31/12/2000,3,Aircraft,.0060914713
31/12/2000,3,"Shipbuilding, Railroad Equipment",.0040396191
31/12/2000,3,Defense,.000047496615
31/12/2000,3,Precious Metals,.0010387895
31/12/2000,3,Non-Metallic and Industrial Metal Mining,.0025748597
31/12/2000,3,Coal,.00028626574
31/12/2000,3,Petroleum and Natural Gas,.059653543
31/12/2000,3,Utilities,.026267065
31/12/2000,3,Communication,.04216468
31/12/2000,3,Personal Services,.0018705099
31/12/2000,3,Business Services,.031398449
31/12/2000,3,Computer Hardware,.061199095
31/12/2000,3,Computer Software,.064628251
31/12/2000,3,Electronic Equipment,.069853686
31/12/2000,3,Measuring and Control Equipment,.0082636327
31/12/2000,3,Business Supplies,.0083013577
31/12/2000,3,Shipping Containers,.0012181266
31/12/2000,3,Transportation,.01237889
31/12/2000,3,Wholesale,.026683869
31/12/2000,3,Retail,.060227551
31/12/2000,3,"Restaraunts, Hotels, Motels",.013259818
31/12/2000,3,Banking,.074957602
31/12/2000,3,Insurance,.047443978
31/12/2000,3,Real Estate,.0012851083
31/12/2000,3,Trading,.069434561
31/12/2000,3,Almost Nothing,.0053318692
31/12/2000,4,Agriculture,.00030711084
31/12/2000,4,Food Products,.015959229
31/12/2000,4,Candy & Soda,.018890046
31/12/2000,4,Beer & Liquor,.0063110073
31/12/2000,4,Tobacco Products,.0027454381
31/12/2000,4,Recreation,.0030265185
31/12/2000,4,Entertainment,.0052758297
31/12/2000,4,Printing and Publishing,.0025635553
31/12/2000,4,Consumer Goods,.063109465
31/12/2000,4,Apparel,.0046867747
31/12/2000,4,Healthcare,.0072573097
31/12/2000,4,Medical Equipment,.010145894
31/12/2000,4,Pharmaceutical Products,.14307436
31/12/2000,4,Chemicals,.016845599
31/12/2000,4,Rubber and Plastic Products,.0021663902
31/12/2000,4,Textiles,.00026109096
31/12/2000,4,Construction Materials,.0077788732
31/12/2000,4,Construction,.0026091256
31/12/2000,4,Steel Works Etc,.0031631559
31/12/2000,4,Fabricated Products,.00026748661
31/12/2000,4,Machinery,.014320856
31/12/2000,4,Electrical Equipment,.0062408214
31/12/2000,4,Automobiles and Trucks,.010040605
31/12/2000,4,Aircraft,.0070975972
31/12/2000,4,"Shipbuilding, Railroad Equipment",.0017756236
31/12/2000,4,Defense,.000049501981
31/12/2000,4,Precious Metals,.00086271035
31/12/2000,4,Non-Metallic and Industrial Metal Mining,.0026320743
31/12/2000,4,Coal,.00027118018
31/12/2000,4,Petroleum and Natural Gas,.051784668
31/12/2000,4,Utilities,.02343248
31/12/2000,4,Communication,.044352744
31/12/2000,4,Personal Services,.0016539949
31/12/2000,4,Business Services,.023993528
31/12/2000,4,Computer Hardware,.054721333
31/12/2000,4,Computer Software,.072980858
31/12/2000,4,Electronic Equipment,.07114625
31/12/2000,4,Measuring and Control Equipment,.010931045
31/12/2000,4,Business Supplies,.0087886434
31/12/2000,4,Shipping Containers,.00068519101
31/12/2000,4,Transportation,.017120792
31/12/2000,4,Wholesale,.022083728
31/12/2000,4,Retail,.05564313
31/12/2000,4,"Restaraunts, Hotels, Motels",.011989377
31/12/2000,4,Banking,.069051743
31/12/2000,4,Insurance,.036185253
31/12/2000,4,Real Estate,.00054578565
31/12/2000,4,Trading,.060611062
31/12/2000,4,Almost Nothing,.0025631234
31/12/2000,5,Agriculture,.00032409062
31/12/2000,5,Food Products,.012673082
31/12/2000,5,Candy & Soda,.048639655
31/12/2000,5,Beer & Liquor,.0049731545
31/12/2000,5,Tobacco Products,.00085203798
31/12/2000,5,Recreation,.0016311677
31/12/2000,5,Entertainment,.0059342864
31/12/2000,5,Printing and Publishing,.0032716873
31/12/2000,5,Consumer Goods,.067396961
31/12/2000,5,Apparel,.0030124846
31/12/2000,5,Healthcare,.0047888667
31/12/2000,5,Medical Equipment,.0074775261
31/12/2000,5,Pharmaceutical Products,.11708205
31/12/2000,5,Chemicals,.022979377
31/12/2000,5,Rubber and Plastic Products,.0044464138
31/12/2000,5,Textiles,.00021200033
31/12/2000,5,Construction Materials,.013040733
31/12/2000,5,Construction,.0021938777
31/12/2000,5,Steel Works Etc,.003106233
31/12/2000,5,Fabricated Products,.00027285019
31/12/2000,5,Machinery,.01089243
31/12/2000,5,Electrical Equipment,.0069561643
31/12/2000,5,Automobiles and Trucks,.010318869
31/12/2000,5,Aircraft,.011402947
31/12/2000,5,"Shipbuilding, Railroad Equipment",.0022970254
31/12/2000,5,Defense,.000096625306
31/12/2000,5,Precious Metals,.00087929488
31/12/2000,5,Non-Metallic and Industrial Metal Mining,.0024225363
31/12/2000,5,Coal,.00058728957
31/12/2000,5,Petroleum and Natural Gas,.061312631
31/12/2000,5,Utilities,.026897959
31/12/2000,5,Communication,.041167825
31/12/2000,5,Personal Services,.0019690876
31/12/2000,5,Business Services,.022967659
31/12/2000,5,Computer Hardware,.048942253
31/12/2000,5,Computer Software,.048563238
31/12/2000,5,Electronic Equipment,.061147142
31/12/2000,5,Measuring and Control Equipment,.0096071502
31/12/2000,5,Business Supplies,.009532189
31/12/2000,5,Shipping Containers,.0011121924
31/12/2000,5,Transportation,.015838163
31/12/2000,5,Wholesale,.025513753
31/12/2000,5,Retail,.052845284
31/12/2000,5,"Restaraunts, Hotels, Motels",.010620081
31/12/2000,5,Banking,.07973852
31/12/2000,5,Insurance,.036775071
31/12/2000,5,Real Estate,.00059538818
31/12/2000,5,Trading,.070289716
31/12/2000,5,Almost Nothing,.0044030137
31/12/2000,6,Agriculture,.00042740593
31/12/2000,6,Food Products,.0074852472
31/12/2000,6,Candy & Soda,.015989734
31/12/2000,6,Beer & Liquor,.0052912855
31/12/2000,6,Tobacco Products,.0022187079
31/12/2000,6,Recreation,.0032366642
31/12/2000,6,Entertainment,.0081845568
31/12/2000,6,Printing and Publishing,.0037765345
31/12/2000,6,Consumer Goods,.059106991
31/12/2000,6,Apparel,.0018507247
31/12/2000,6,Healthcare,.0084033217
31/12/2000,6,Medical Equipment,.0098013394
31/12/2000,6,Pharmaceutical Products,.11360796
31/12/2000,6,Chemicals,.012507867
31/12/2000,6,Rubber and Plastic Products,.0018770068
31/12/2000,6,Textiles,.00010285783
31/12/2000,6,Construction Materials,.0058508911
31/12/2000,6,Construction,.0016731739
31/12/2000,6,Steel Works Etc,.0026647144
31/12/2000,6,Fabricated Products,.00031902257
31/12/2000,6,Machinery,.0096293064
31/12/2000,6,Electrical Equipment,.0050236071
31/12/2000,6,Automobiles and Trucks,.0088610603
31/12/2000,6,Aircraft,.0059180749
31/12/2000,6,"Shipbuilding, Railroad Equipment",.0013312146
31/12/2000,6,Defense,.000027535621
31/12/2000,6,Precious Metals,.001295591
31/12/2000,6,Non-Metallic and Industrial Metal Mining,.0023122528
31/12/2000,6,Coal,.00027204212
31/12/2000,6,Petroleum and Natural Gas,.058828913
31/12/2000,6,Utilities,.029943991
31/12/2000,6,Communication,.058406346
31/12/2000,6,Personal Services,.0019314905
31/12/2000,6,Business Services,.030360878
31/12/2000,6,Computer Hardware,.064335436
31/12/2000,6,Computer Software,.074045017
31/12/2000,6,Electronic Equipment,.085536264
31/12/2000,6,Measuring and Control Equipment,.010350114
31/12/2000,6,Business Supplies,.0088567277
31/12/2000,6,Shipping Containers,.0010233311
31/12/2000,6,Transportation,.0098599326
31/12/2000,6,Wholesale,.025538588
31/12/2000,6,Retail,.066264354
31/12/2000,6,"Restaraunts, Hotels, Motels",.0081593152
31/12/2000,6,Banking,.063742541
31/12/2000,6,Insurance,.028676972
31/12/2000,6,Real Estate,.0004598118
31/12/2000,6,Trading,.071861863
31/12/2000,6,Almost Nothing,.0027713922
31/12/2000,7,Agriculture,.00024850111
31/12/2000,7,Food Products,.007547379
31/12/2000,7,Candy & Soda,.017849341
31/12/2000,7,Beer & Liquor,.0041645574
31/12/2000,7,Tobacco Products,.00066571624
31/12/2000,7,Recreation,.0014914384
31/12/2000,7,Entertainment,.0062216395
31/12/2000,7,Printing and Publishing,.0034493315
31/12/2000,7,Consumer Goods,.06320636
31/12/2000,7,Apparel,.0018979205
31/12/2000,7,Healthcare,.011507116
31/12/2000,7,Medical Equipment,.0092011122
31/12/2000,7,Pharmaceutical Products,.12001201
31/12/2000,7,Chemicals,.017411696
31/12/2000,7,Rubber and Plastic Products,.0055640233
31/12/2000,7,Textiles,.000089346504
31/12/2000,7,Construction Materials,.0068160538
31/12/2000,7,Construction,.0020761851
31/12/2000,7,Steel Works Etc,.0028998051
31/12/2000,7,Fabricated Products,.00017586244
31/12/2000,7,Machinery,.01140728
31/12/2000,7,Electrical Equipment,.004656821
31/12/2000,7,Automobiles and Trucks,.010317129
31/12/2000,7,Aircraft,.0077067502
31/12/2000,7,"Shipbuilding, Railroad Equipment",.0022428758
31/12/2000,7,Defense,.000017398539
31/12/2000,7,Precious Metals,.00078364817
31/12/2000,7,Non-Metallic and Industrial Metal Mining,.0026768029
31/12/2000,7,Coal,.00046425962
31/12/2000,7,Petroleum and Natural Gas,.064779423
31/12/2000,7,Utilities,.036356151
31/12/2000,7,Communication,.054158334
31/12/2000,7,Personal Services,.0011791545
31/12/2000,7,Business Services,.021409528
31/12/2000,7,Computer Hardware,.068088777
31/12/2000,7,Computer Software,.078697555
31/12/2000,7,Electronic Equipment,.062924534
31/12/2000,7,Measuring and Control Equipment,.0079369415
31/12/2000,7,Business Supplies,.0097210938
31/12/2000,7,Shipping Containers,.00057618524
31/12/2000,7,Transportation,.011639498
31/12/2000,7,Wholesale,.026670815
31/12/2000,7,Retail,.063463464
31/12/2000,7,"Restaraunts, Hotels, Motels",.0079893786
31/12/2000,7,Banking,.060444951
31/12/2000,7,Insurance,.032321386
31/12/2000,7,Real Estate,.00073201465
31/12/2000,7,Trading,.065493897
31/12/2000,7,Almost Nothing,.0026485436
31/12/2000,8,Agriculture,.00020838476
31/12/2000,8,Food Products,.0077972747
31/12/2000,8,Candy & Soda,.01912163
31/12/2000,8,Beer & Liquor,.003624131
31/12/2000,8,Tobacco Products,.00084459584
31/12/2000,8,Recreation,.0011663779
31/12/2000,8,Entertainment,.017659783
31/12/2000,8,Printing and Publishing,.0028934837
31/12/2000,8,Consumer Goods,.070689768
31/12/2000,8,Apparel,.0019110987
31/12/2000,8,Healthcare,.0047152629
31/12/2000,8,Medical Equipment,.0084524676
31/12/2000,8,Pharmaceutical Products,.11448804
31/12/2000,8,Chemicals,.016659666
31/12/2000,8,Rubber and Plastic Products,.0020193942
31/12/2000,8,Textiles,.00012647269
31/12/2000,8,Construction Materials,.0073882695
31/12/2000,8,Construction,.001597291
31/12/2000,8,Steel Works Etc,.0018192583
31/12/2000,8,Fabricated Products,.00012383629
31/12/2000,8,Machinery,.0098350756
31/12/2000,8,Electrical Equipment,.0048810188
31/12/2000,8,Automobiles and Trucks,.0086138183
31/12/2000,8,Aircraft,.011232675
31/12/2000,8,"Shipbuilding, Railroad Equipment",.0010561027
31/12/2000,8,Defense,.000037342808
31/12/2000,8,Precious Metals,.00047608407
31/12/2000,8,Non-Metallic and Industrial Metal Mining,.0010514242
31/12/2000,8,Coal,.000086910848
31/12/2000,8,Petroleum and Natural Gas,.052453056
31/12/2000,8,Utilities,.023564307
31/12/2000,8,Communication,.072412804
31/12/2000,8,Personal Services,.0015956125
31/12/2000,8,Business Services,.023164228
31/12/2000,8,Computer Hardware,.073066242
31/12/2000,8,Computer Software,.061402753
31/12/2000,8,Electronic Equipment,.10215992
31/12/2000,8,Measuring and Control Equipment,.0066535743
31/12/2000,8,Business Supplies,.0080271838
31/12/2000,8,Shipping Containers,.00055214035
31/12/2000,8,Transportation,.0093437973
31/12/2000,8,Wholesale,.023779161
31/12/2000,8,Retail,.057109319
31/12/2000,8,"Restaraunts, Hotels, Motels",.0076660472
31/12/2000,8,Banking,.060559947
31/12/2000,8,Insurance,.026714055
31/12/2000,8,Real Estate,.00021420688
31/12/2000,8,Trading,.067318603
31/12/2000,8,Almost Nothing,.0016660956
31/12/2000,9,Agriculture,.0000754594
31/12/2000,9,Food Products,.011151525
31/12/2000,9,Candy & Soda,.015971504
31/12/2000,9,Beer & Liquor,.002548177
31/12/2000,9,Tobacco Products,.0007236955
31/12/2000,9,Recreation,.00051102735
31/12/2000,9,Entertainment,.012074153
31/12/2000,9,Printing and Publishing,.0038137697
31/12/2000,9,Consumer Goods,.049488056
31/12/2000,9,Apparel,.0040604202
31/12/2000,9,Healthcare,.0061670197
31/12/2000,9,Medical Equipment,.0067370902
31/12/2000,9,Pharmaceutical Products,.11387812
31/12/2000,9,Chemicals,.022224456
31/12/2000,9,Rubber and Plastic Products,.0021188327
31/12/2000,9,Textiles,.000086042244
31/12/2000,9,Construction Materials,.007484477
31/12/2000,9,Construction,.00090781867
31/12/2000,9,Steel Works Etc,.0017210196
31/12/2000,9,Fabricated Products,.00023144527
31/12/2000,9,Machinery,.010420391
31/12/2000,9,Electrical Equipment,.0028384922
31/12/2000,9,Automobiles and Trucks,.014812466
31/12/2000,9,Aircraft,.015593693
31/12/2000,9,"Shipbuilding, Railroad Equipment",.0010715537
31/12/2000,9,Defense,.000044350785
31/12/2000,9,Precious Metals,.00081682007
31/12/2000,9,Non-Metallic and Industrial Metal Mining,.0013812146
31/12/2000,9,Coal,.00095628935
31/12/2000,9,Petroleum and Natural Gas,.052199602
31/12/2000,9,Utilities,.034625389
31/12/2000,9,Communication,.066649586
31/12/2000,9,Personal Services,.0007117053
31/12/2000,9,Business Services,.018513899
31/12/2000,9,Computer Hardware,.057746682
31/12/2000,9,Computer Software,.060828052
31/12/2000,9,Electronic Equipment,.071148172
31/12/2000,9,Measuring and Control Equipment,.0058395122
31/12/2000,9,Business Supplies,.013698462
31/12/2000,9,Shipping Containers,.0015843132
31/12/2000,9,Transportation,.021308079
31/12/2000,9,Wholesale,.026301146
31/12/2000,9,Retail,.059942275
31/12/2000,9,"Restaraunts, Hotels, Motels",.0068937414
31/12/2000,9,Banking,.068910405
31/12/2000,9,Insurance,.049192704
31/12/2000,9,Real Estate,.00019379631
31/12/2000,9,Trading,.070719369
31/12/2000,9,Almost Nothing,.0030837152
31/12/2000,10,Agriculture,.00017193609
31/12/2000,10,Food Products,.0074273441
31/12/2000,10,Candy & Soda,.02126996
31/12/2000,10,Beer & Liquor,.0040051625
31/12/2000,10,Tobacco Products,.001105644
31/12/2000,10,Recreation,.0020309335
31/12/2000,10,Entertainment,.0067352816
31/12/2000,10,Printing and Publishing,.0036084049
31/12/2000,10,Consumer Goods,.07146956
31/12/2000,10,Apparel,.0026751147
31/12/2000,10,Healthcare,.0065647834
31/12/2000,10,Medical Equipment,.0084115127
31/12/2000,10,Pharmaceutical Products,.12626344
31/12/2000,10,Chemicals,.014045963
31/12/2000,10,Rubber and Plastic Products,.0027397543
31/12/2000,10,Textiles,.00012921783
31/12/2000,10,Construction Materials,.0086117499
31/12/2000,10,Construction,.001734447
31/12/2000,10,Steel Works Etc,.0020255446
31/12/2000,10,Fabricated Products,.00022337495
31/12/2000,10,Machinery,.010741773
31/12/2000,10,Electrical Equipment,.0038525059
31/12/2000,10,Automobiles and Trucks,.0080658803
31/12/2000,10,Aircraft,.0084450832
31/12/2000,10,"Shipbuilding, Railroad Equipment",.0030984168
31/12/2000,10,Defense,.000053601852
31/12/2000,10,Precious Metals,.0010330074
31/12/2000,10,Non-Metallic and Industrial Metal Mining,.0019279565
31/12/2000,10,Coal,.00017388922
31/12/2000,10,Petroleum and Natural Gas,.067335494
31/12/2000,10,Utilities,.024806783
31/12/2000,10,Communication,.046561282
31/12/2000,10,Personal Services,.001323223
31/12/2000,10,Business Services,.020171341
31/12/2000,10,Computer Hardware,.068966813
31/12/2000,10,Computer Software,.07347852
31/12/2000,10,Electronic Equipment,.069334388
31/12/2000,10,Measuring and Control Equipment,.0090920916
31/12/2000,10,Business Supplies,.0074498067
31/12/2000,10,Shipping Containers,.00072926661
31/12/2000,10,Transportation,.014090779
31/12/2000,10,Wholesale,.023293007
31/12/2000,10,Retail,.055021785
31/12/2000,10,"Restaraunts, Hotels, Motels",.011894003
31/12/2000,10,Banking,.080596447
31/12/2000,10,Insurance,.031631708
31/12/2000,10,Real Estate,.00039492728
31/12/2000,10,Trading,.062992699
31/12/2000,10,Almost Nothing,.0021943916
31/03/2001,1,Agriculture,.00053032889
31/03/2001,1,Food Products,.0068883663
31/03/2001,1,Candy & Soda,.015977412
31/03/2001,1,Beer & Liquor,.0038997422
31/03/2001,1,Tobacco Products,.0014170944
31/03/2001,1,Recreation,.0025613874
31/03/2001,1,Entertainment,.0041511999
31/03/2001,1,Printing and Publishing,.0055164737
31/03/2001,1,Consumer Goods,.054508369
31/03/2001,1,Apparel,.0039758789
31/03/2001,1,Healthcare,.012118584
31/03/2001,1,Medical Equipment,.013835234
31/03/2001,1,Pharmaceutical Products,.10569128
31/03/2001,1,Chemicals,.01789297
31/03/2001,1,Rubber and Plastic Products,.0046629533
31/03/2001,1,Textiles,.00049789611
31/03/2001,1,Construction Materials,.0090770843
31/03/2001,1,Construction,.0042883488
31/03/2001,1,Steel Works Etc,.005085011
31/03/2001,1,Fabricated Products,.00040180332
31/03/2001,1,Machinery,.015914068
31/03/2001,1,Electrical Equipment,.0082076648
31/03/2001,1,Automobiles and Trucks,.011404375
31/03/2001,1,Aircraft,.0047863824
31/03/2001,1,"Shipbuilding, Railroad Equipment",.0025585927
31/03/2001,1,Defense,.000057176978
31/03/2001,1,Precious Metals,.0014430117
31/03/2001,1,Non-Metallic and Industrial Metal Mining,.002238903
31/03/2001,1,Coal,.00057573605
31/03/2001,1,Petroleum and Natural Gas,.054879155
31/03/2001,1,Utilities,.03217458
31/03/2001,1,Communication,.042731527
31/03/2001,1,Personal Services,.0046893023
31/03/2001,1,Business Services,.035299804
31/03/2001,1,Computer Hardware,.036253668
31/03/2001,1,Computer Software,.059278324
31/03/2001,1,Electronic Equipment,.061227396
31/03/2001,1,Measuring and Control Equipment,.0090140458
31/03/2001,1,Business Supplies,.012325832
31/03/2001,1,Shipping Containers,.0012970052
31/03/2001,1,Transportation,.018682225
31/03/2001,1,Wholesale,.025343871
31/03/2001,1,Retail,.062043864
31/03/2001,1,"Restaraunts, Hotels, Motels",.010869461
31/03/2001,1,Banking,.090909459
31/03/2001,1,Insurance,.037626501
31/03/2001,1,Real Estate,.0023551572
31/03/2001,1,Trading,.078654289
31/03/2001,1,Almost Nothing,.00418125
31/03/2001,2,Agriculture,.00062320067
31/03/2001,2,Food Products,.0075683254
31/03/2001,2,Candy & Soda,.015037583
31/03/2001,2,Beer & Liquor,.0040349658
31/03/2001,2,Tobacco Products,.0026262961
31/03/2001,2,Recreation,.002883726
31/03/2001,2,Entertainment,.0031695713
31/03/2001,2,Printing and Publishing,.0054003247
31/03/2001,2,Consumer Goods,.054695513
31/03/2001,2,Apparel,.0037583623
31/03/2001,2,Healthcare,.012468094
31/03/2001,2,Medical Equipment,.014058649
31/03/2001,2,Pharmaceutical Products,.10419352
31/03/2001,2,Chemicals,.015453834
31/03/2001,2,Rubber and Plastic Products,.0037519697
31/03/2001,2,Textiles,.00024148353
31/03/2001,2,Construction Materials,.0077323425
31/03/2001,2,Construction,.0048525995
31/03/2001,2,Steel Works Etc,.0035736416
31/03/2001,2,Fabricated Products,.00048783846
31/03/2001,2,Machinery,.016730148
31/03/2001,2,Electrical Equipment,.0053265709
31/03/2001,2,Automobiles and Trucks,.019207247
31/03/2001,2,Aircraft,.0073286626
31/03/2001,2,"Shipbuilding, Railroad Equipment",.0025633695
31/03/2001,2,Defense,.000088450586
31/03/2001,2,Precious Metals,.00062040862
31/03/2001,2,Non-Metallic and Industrial Metal Mining,.0087909997
31/03/2001,2,Coal,.0002844923
31/03/2001,2,Petroleum and Natural Gas,.046253689
31/03/2001,2,Utilities,.032955088
31/03/2001,2,Communication,.047069907
31/03/2001,2,Personal Services,.0041421098
31/03/2001,2,Business Services,.033492047
31/03/2001,2,Computer Hardware,.039813384
31/03/2001,2,Computer Software,.061536971
31/03/2001,2,Electronic Equipment,.057999302
31/03/2001,2,Measuring and Control Equipment,.0095597524
31/03/2001,2,Business Supplies,.01084308
31/03/2001,2,Shipping Containers,.0013095553
31/03/2001,2,Transportation,.013912032
31/03/2001,2,Wholesale,.020105351
31/03/2001,2,Retail,.073441535
31/03/2001,2,"Restaraunts, Hotels, Motels",.013154465
31/03/2001,2,Banking,.084027216
31/03/2001,2,Insurance,.037760369
31/03/2001,2,Real Estate,.00084191625
31/03/2001,2,Trading,.081288725
31/03/2001,2,Almost Nothing,.002941258
31/03/2001,3,Agriculture,.00040756669
31/03/2001,3,Food Products,.0072824275
31/03/2001,3,Candy & Soda,.01747304
31/03/2001,3,Beer & Liquor,.0058861668
31/03/2001,3,Tobacco Products,.0027102372
31/03/2001,3,Recreation,.0018478475
31/03/2001,3,Entertainment,.0024824077
31/03/2001,3,Printing and Publishing,.0072113294
31/03/2001,3,Consumer Goods,.051144138
31/03/2001,3,Apparel,.002193104
31/03/2001,3,Healthcare,.0086442735
31/03/2001,3,Medical Equipment,.013794783
31/03/2001,3,Pharmaceutical Products,.1210077
31/03/2001,3,Chemicals,.018737214
31/03/2001,3,Rubber and Plastic Products,.0031384698
31/03/2001,3,Textiles,.00011206294
31/03/2001,3,Construction Materials,.0079890369
31/03/2001,3,Construction,.0026513208
31/03/2001,3,Steel Works Etc,.0035040074
31/03/2001,3,Fabricated Products,.00026992057
31/03/2001,3,Machinery,.014511057
31/03/2001,3,Electrical Equipment,.0070580817
31/03/2001,3,Automobiles and Trucks,.013125239
31/03/2001,3,Aircraft,.0072474503
31/03/2001,3,"Shipbuilding, Railroad Equipment",.0037962934
31/03/2001,3,Defense,.00002558493
31/03/2001,3,Precious Metals,.0012962372
31/03/2001,3,Non-Metallic and Industrial Metal Mining,.0020069729
31/03/2001,3,Coal,.00061335199
31/03/2001,3,Petroleum and Natural Gas,.054327745
31/03/2001,3,Utilities,.027345054
31/03/2001,3,Communication,.045303944
31/03/2001,3,Personal Services,.003128347
31/03/2001,3,Business Services,.035466153
31/03/2001,3,Computer Hardware,.039213143
31/03/2001,3,Computer Software,.061158944
31/03/2001,3,Electronic Equipment,.060302172
31/03/2001,3,Measuring and Control Equipment,.0093760416
31/03/2001,3,Business Supplies,.010619899
31/03/2001,3,Shipping Containers,.0013019978
31/03/2001,3,Transportation,.012721478
31/03/2001,3,Wholesale,.023532312
31/03/2001,3,Retail,.069766887
31/03/2001,3,"Restaraunts, Hotels, Motels",.014319766
31/03/2001,3,Banking,.092324942
31/03/2001,3,Insurance,.0435418
31/03/2001,3,Real Estate,.0018499302
31/03/2001,3,Trading,.061578073
31/03/2001,3,Almost Nothing,.0046540927
31/03/2001,4,Agriculture,.00028365242
31/03/2001,4,Food Products,.016032228
31/03/2001,4,Candy & Soda,.029264648
31/03/2001,4,Beer & Liquor,.0065855887
31/03/2001,4,Tobacco Products,.003427959
31/03/2001,4,Recreation,.0026583662
31/03/2001,4,Entertainment,.0022276244
31/03/2001,4,Printing and Publishing,.0025614556
31/03/2001,4,Consumer Goods,.060706027
31/03/2001,4,Apparel,.0046903561
31/03/2001,4,Healthcare,.0069948784
31/03/2001,4,Medical Equipment,.011291798
31/03/2001,4,Pharmaceutical Products,.1216662
31/03/2001,4,Chemicals,.018488616
31/03/2001,4,Rubber and Plastic Products,.0028793118
31/03/2001,4,Textiles,.00024796941
31/03/2001,4,Construction Materials,.0082014278
31/03/2001,4,Construction,.0031491222
31/03/2001,4,Steel Works Etc,.0034955486
31/03/2001,4,Fabricated Products,.00033389844
31/03/2001,4,Machinery,.013233881
31/03/2001,4,Electrical Equipment,.0054934733
31/03/2001,4,Automobiles and Trucks,.012708025
31/03/2001,4,Aircraft,.0078366343
31/03/2001,4,"Shipbuilding, Railroad Equipment",.0015377655
31/03/2001,4,Defense,.00006254718
31/03/2001,4,Precious Metals,.0011005728
31/03/2001,4,Non-Metallic and Industrial Metal Mining,.0023717196
31/03/2001,4,Coal,.00041135747
31/03/2001,4,Petroleum and Natural Gas,.056012705
31/03/2001,4,Utilities,.031845737
31/03/2001,4,Communication,.040667538
31/03/2001,4,Personal Services,.0019016574
31/03/2001,4,Business Services,.026231317
31/03/2001,4,Computer Hardware,.038790833
31/03/2001,4,Computer Software,.065768965
31/03/2001,4,Electronic Equipment,.062190324
31/03/2001,4,Measuring and Control Equipment,.0082078679
31/03/2001,4,Business Supplies,.010454602
31/03/2001,4,Shipping Containers,.0014612568
31/03/2001,4,Transportation,.018415205
31/03/2001,4,Wholesale,.01995343
31/03/2001,4,Retail,.066088416
31/03/2001,4,"Restaraunts, Hotels, Motels",.011971072
31/03/2001,4,Banking,.086196214
31/03/2001,4,Insurance,.036509607
31/03/2001,4,Real Estate,.00058458728
31/03/2001,4,Trading,.063241124
31/03/2001,4,Almost Nothing,.0035648604
31/03/2001,5,Agriculture,.00030135049
31/03/2001,5,Food Products,.012267939
31/03/2001,5,Candy & Soda,.037094772
31/03/2001,5,Beer & Liquor,.0070805009
31/03/2001,5,Tobacco Products,.0025829726
31/03/2001,5,Recreation,.0022466967
31/03/2001,5,Entertainment,.001663418
31/03/2001,5,Printing and Publishing,.0043606241
31/03/2001,5,Consumer Goods,.070610598
31/03/2001,5,Apparel,.0018527645
31/03/2001,5,Healthcare,.0047512087
31/03/2001,5,Medical Equipment,.0078512207
31/03/2001,5,Pharmaceutical Products,.11644496
31/03/2001,5,Chemicals,.020202257
31/03/2001,5,Rubber and Plastic Products,.0051148497
31/03/2001,5,Textiles,.00023910904
31/03/2001,5,Construction Materials,.012505725
31/03/2001,5,Construction,.0029048945
31/03/2001,5,Steel Works Etc,.0028850466
31/03/2001,5,Fabricated Products,.0004941721
31/03/2001,5,Machinery,.014533202
31/03/2001,5,Electrical Equipment,.0059266658
31/03/2001,5,Automobiles and Trucks,.011336599
31/03/2001,5,Aircraft,.014311104
31/03/2001,5,"Shipbuilding, Railroad Equipment",.0026941034
31/03/2001,5,Defense,.000014011881
31/03/2001,5,Precious Metals,.0011286599
31/03/2001,5,Non-Metallic and Industrial Metal Mining,.0027439781
31/03/2001,5,Coal,.00084167148
31/03/2001,5,Petroleum and Natural Gas,.06001386
31/03/2001,5,Utilities,.027882125
31/03/2001,5,Communication,.046558797
31/03/2001,5,Personal Services,.0023314871
31/03/2001,5,Business Services,.024441862
31/03/2001,5,Computer Hardware,.039173689
31/03/2001,5,Computer Software,.047818009
31/03/2001,5,Electronic Equipment,.057685856
31/03/2001,5,Measuring and Control Equipment,.0066520511
31/03/2001,5,Business Supplies,.0086178556
31/03/2001,5,Shipping Containers,.0010794271
31/03/2001,5,Transportation,.011568029
31/03/2001,5,Wholesale,.020474065
31/03/2001,5,Retail,.062971562
31/03/2001,5,"Restaraunts, Hotels, Motels",.0098665021
31/03/2001,5,Banking,.093036219
31/03/2001,5,Insurance,.038526777
31/03/2001,5,Real Estate,.0007318579
31/03/2001,5,Trading,.068518274
31/03/2001,5,Almost Nothing,.0050666374
31/03/2001,6,Agriculture,.00053684512
31/03/2001,6,Food Products,.0068969103
31/03/2001,6,Candy & Soda,.015869644
31/03/2001,6,Beer & Liquor,.0071808663
31/03/2001,6,Tobacco Products,.0026328613
31/03/2001,6,Recreation,.0031122386
31/03/2001,6,Entertainment,.0020728398
31/03/2001,6,Printing and Publishing,.0042092134
31/03/2001,6,Consumer Goods,.05358668
31/03/2001,6,Apparel,.002495182
31/03/2001,6,Healthcare,.010718898
31/03/2001,6,Medical Equipment,.010566631
31/03/2001,6,Pharmaceutical Products,.10258669
31/03/2001,6,Chemicals,.013185212
