fdate,mgrsizeq,doubleq,weights
30jun2011,1,3,.0009057218
30jun2011,1,4,.0012885828
30jun2011,1,5,.0019471947
30jun2011,1,6,.0042726113
30jun2011,1,7,.0039667054
30jun2011,1,8,.0063577918
30jun2011,1,9,.0074446313
30jun2011,1,10,.0050010276
30jun2011,1,11,.015783904
30jun2011,1,12,.014943746
30jun2011,1,13,.018660199
30jun2011,1,14,.013271822
30jun2011,1,15,.0078849047
30jun2011,1,16,.04858638
30jun2011,1,17,.052589498
30jun2011,1,18,.031830512
30jun2011,1,19,.027035562
30jun2011,1,20,.011565978
30jun2011,1,21,.26338321
30jun2011,1,22,.20641036
30jun2011,1,23,.13162291
30jun2011,1,24,.064656191
30jun2011,1,25,.059415184
30jun2011,2,1,.000064602711
30jun2011,2,2,.000075198215
30jun2011,2,3,.00021621997
30jun2011,2,4,.00017904975
30jun2011,2,5,.00044425309
30jun2011,2,6,.0010758977
30jun2011,2,7,.0010990343
30jun2011,2,8,.0019278849
30jun2011,2,9,.0029114482
30jun2011,2,10,.0019040193
30jun2011,2,11,.0078979963
30jun2011,2,12,.0081846397
30jun2011,2,13,.0099849002
30jun2011,2,14,.0074651819
30jun2011,2,15,.0043736175
30jun2011,2,16,.033270072
30jun2011,2,17,.044001471
30jun2011,2,18,.02732322
30jun2011,2,19,.024624221
30jun2011,2,20,.012642357
30jun2011,2,21,.26964292
30jun2011,2,22,.22736824
30jun2011,2,23,.14872454
30jun2011,2,24,.080425739
30jun2011,2,25,.084173292
30jun2011,3,1,.000053273925
30jun2011,3,2,.000051332227
30jun2011,3,3,.00013808566
30jun2011,3,4,.0001541715
30jun2011,3,5,.00032173612
30jun2011,3,6,.00065703061
30jun2011,3,7,.00090303743
30jun2011,3,8,.0018559967
30jun2011,3,9,.0020052046
30jun2011,3,10,.0012103994
30jun2011,3,11,.0073379548
30jun2011,3,12,.0075998721
30jun2011,3,13,.0098510794
30jun2011,3,14,.0072307647
30jun2011,3,15,.0032240071
30jun2011,3,16,.038117055
30jun2011,3,17,.042326991
30jun2011,3,18,.026182726
30jun2011,3,19,.020637589
30jun2011,3,20,.012026736
30jun2011,3,21,.25854895
30jun2011,3,22,.22921336
30jun2011,3,23,.16870168
30jun2011,3,24,.08068803
30jun2011,3,25,.080962949
30jun2011,4,1,.000063239386
30jun2011,4,2,.0001166045
30jun2011,4,3,.00017240638
30jun2011,4,4,.00023128861
30jun2011,4,5,.00043361948
30jun2011,4,6,.00077929517
30jun2011,4,7,.0012490496
30jun2011,4,8,.0019911989
30jun2011,4,9,.0026682441
30jun2011,4,10,.0013412542
30jun2011,4,11,.0062942621
30jun2011,4,12,.0072531691
30jun2011,4,13,.0081206951
30jun2011,4,14,.006426984
30jun2011,4,15,.0033213305
30jun2011,4,16,.026539179
30jun2011,4,17,.033776682
30jun2011,4,18,.024987416
30jun2011,4,19,.019986846
30jun2011,4,20,.0055412399
30jun2011,4,21,.27596492
30jun2011,4,22,.24215598
30jun2011,4,23,.18205792
30jun2011,4,24,.084970586
30jun2011,4,25,.063556544
30jun2011,5,1,.000036927344
30jun2011,5,2,.000022610269
30jun2011,5,3,.000082466773
30jun2011,5,4,.00010580947
30jun2011,5,5,.00017376832
30jun2011,5,6,.00046297663
30jun2011,5,7,.00051219389
30jun2011,5,8,.0010274488
30jun2011,5,9,.0013156125
30jun2011,5,10,.00091994449
30jun2011,5,11,.0046430496
30jun2011,5,12,.0037522169
30jun2011,5,13,.0054973704
30jun2011,5,14,.0043495037
30jun2011,5,15,.0024798727
30jun2011,5,16,.017866358
30jun2011,5,17,.021020496
30jun2011,5,18,.015391789
30jun2011,5,19,.014771187
30jun2011,5,20,.0042186105
30jun2011,5,21,.2892285
30jun2011,5,22,.26076174
30jun2011,5,23,.1796723
30jun2011,5,24,.094179474
30jun2011,5,25,.077507749
30jun2011,6,1,.000066212349
30jun2011,6,2,.00010341207
30jun2011,6,3,.00022932877
30jun2011,6,4,.0002938156
30jun2011,6,5,.00064934598
30jun2011,6,6,.00084294105
30jun2011,6,7,.00080565322
30jun2011,6,8,.0019008815
30jun2011,6,9,.0028547558
30jun2011,6,10,.0018366082
30jun2011,6,11,.0059629851
30jun2011,6,12,.00606196
30jun2011,6,13,.007026705
30jun2011,6,14,.006336275
30jun2011,6,15,.0038595886
30jun2011,6,16,.026416026
30jun2011,6,17,.025037896
30jun2011,6,18,.015397521
30jun2011,6,19,.016700594
30jun2011,6,20,.0053808535
30jun2011,6,21,.32379922
30jun2011,6,22,.25781038
30jun2011,6,23,.14946085
30jun2011,6,24,.062657624
30jun2011,6,25,.078508526
30jun2011,7,1,.000094535506
30jun2011,7,2,.000055375305
30jun2011,7,3,.000073869182
30jun2011,7,4,.00012606656
30jun2011,7,5,.00036888561
30jun2011,7,6,.00087908941
30jun2011,7,7,.00078686187
30jun2011,7,8,.0015257626
30jun2011,7,9,.0023188726
30jun2011,7,10,.0014283797
30jun2011,7,11,.0057757408
30jun2011,7,12,.0064569213
30jun2011,7,13,.0074634822
30jun2011,7,14,.0054784412
30jun2011,7,15,.0031362791
30jun2011,7,16,.024483079
30jun2011,7,17,.031575333
30jun2011,7,18,.020705903
30jun2011,7,19,.018015791
30jun2011,7,20,.0070774322
30jun2011,7,21,.29991785
30jun2011,7,22,.24878323
30jun2011,7,23,.1542667
30jun2011,7,24,.083501026
30jun2011,7,25,.075705051
30jun2011,8,1,.000015594524
30jun2011,8,2,.000084636042
30jun2011,8,3,.000077661884
30jun2011,8,4,.00020827487
30jun2011,8,5,.00036623201
30jun2011,8,6,.00072767213
30jun2011,8,7,.00081936835
30jun2011,8,8,.00095070212
30jun2011,8,9,.001606043
30jun2011,8,10,.00086560473
30jun2011,8,11,.0051539717
30jun2011,8,12,.0048446758
30jun2011,8,13,.0052868626
30jun2011,8,14,.0040785288
30jun2011,8,15,.002029754
30jun2011,8,16,.025362423
30jun2011,8,17,.023053717
30jun2011,8,18,.012171903
30jun2011,8,19,.012231447
30jun2011,8,20,.005318007
30jun2011,8,21,.32547769
30jun2011,8,22,.24968816
30jun2011,8,23,.17562863
30jun2011,8,24,.077609904
30jun2011,8,25,.066342495
30jun2011,9,1,.000017671919
30jun2011,9,2,.000086529551
30jun2011,9,3,.000034368401
30jun2011,9,4,.00014086766
30jun2011,9,5,.00035843698
30jun2011,9,6,.0010989991
30jun2011,9,7,.0010116996
30jun2011,9,8,.0015580045
30jun2011,9,9,.0017418996
30jun2011,9,10,.0014552729
30jun2011,9,11,.007805387
30jun2011,9,12,.0059149521
30jun2011,9,13,.0078460341
30jun2011,9,14,.004747638
30jun2011,9,15,.0026586172
30jun2011,9,16,.029840346
30jun2011,9,17,.028268451
30jun2011,9,18,.018753128
30jun2011,9,19,.014909772
30jun2011,9,20,.0072546783
30jun2011,9,21,.32907662
30jun2011,9,22,.22814192
30jun2011,9,23,.15340295
30jun2011,9,24,.074869104
30jun2011,9,25,.079006679
30jun2011,10,1,.00010439386
30jun2011,10,2,.000085732936
30jun2011,10,3,.00012055272
30jun2011,10,4,.00015855509
30jun2011,10,5,.00039864771
30jun2011,10,6,.0011161057
30jun2011,10,7,.0011017909
30jun2011,10,8,.0023586825
30jun2011,10,9,.0029116625
30jun2011,10,10,.0015705897
30jun2011,10,11,.0070476444
30jun2011,10,12,.0077900365
30jun2011,10,13,.0096466001
30jun2011,10,14,.0073451418
30jun2011,10,15,.0033471307
30jun2011,10,16,.027374968
30jun2011,10,17,.034380481
30jun2011,10,18,.023574825
30jun2011,10,19,.018788556
30jun2011,10,20,.0058866013
30jun2011,10,21,.29351217
30jun2011,10,22,.2390839
30jun2011,10,23,.16178632
30jun2011,10,24,.078385539
30jun2011,10,25,.072123326
30sep2011,1,1,.0004666482
30sep2011,1,2,.00061774766
30sep2011,1,3,.00086304074
30sep2011,1,4,.0011587401
30sep2011,1,5,.0016550765
30sep2011,1,6,.0042693159
30sep2011,1,7,.0035667357
30sep2011,1,8,.0056320834
30sep2011,1,9,.0065313247
30sep2011,1,10,.0039828192
30sep2011,1,11,.015882216
30sep2011,1,12,.014945406
30sep2011,1,13,.016711421
30sep2011,1,14,.011336721
30sep2011,1,15,.0061514103
30sep2011,1,16,.049365081
30sep2011,1,17,.052725136
30sep2011,1,18,.029425457
30sep2011,1,19,.024446027
30sep2011,1,20,.010775534
30sep2011,1,21,.28696436
30sep2011,1,22,.21215482
30sep2011,1,23,.13046168
30sep2011,1,24,.061270822
30sep2011,1,25,.048640355
30sep2011,2,1,.000052946521
30sep2011,2,2,.000083746345
30sep2011,2,3,.00014236789
30sep2011,2,4,.00015832913
30sep2011,2,5,.0003311726
30sep2011,2,6,.00099850353
30sep2011,2,7,.0010011463
30sep2011,2,8,.0017460384
30sep2011,2,9,.0024620842
30sep2011,2,10,.0013608772
30sep2011,2,11,.0078289788
30sep2011,2,12,.0082716271
30sep2011,2,13,.0092893708
30sep2011,2,14,.0061207456
30sep2011,2,15,.003479833
30sep2011,2,16,.032784406
30sep2011,2,17,.043392118
30sep2011,2,18,.02488007
30sep2011,2,19,.022090241
30sep2011,2,20,.011592552
30sep2011,2,21,.2919555
30sep2011,2,22,.23953216
30sep2011,2,23,.14849216
30sep2011,2,24,.074505791
30sep2011,2,25,.06744726
30sep2011,3,1,.000040273651
30sep2011,3,2,.000051811097
30sep2011,3,3,.00010682247
30sep2011,3,4,.00011886854
30sep2011,3,5,.00022419987
30sep2011,3,6,.00061246194
30sep2011,3,7,.00086152245
30sep2011,3,8,.0015676126
30sep2011,3,9,.001596218
30sep2011,3,10,.0008359151
30sep2011,3,11,.0066511729
30sep2011,3,12,.0070488006
30sep2011,3,13,.0084683113
30sep2011,3,14,.0059826667
30sep2011,3,15,.0023508642
30sep2011,3,16,.036061749
30sep2011,3,17,.040253293
30sep2011,3,18,.022971252
30sep2011,3,19,.018555177
30sep2011,3,20,.010920061
30sep2011,3,21,.27843958
30sep2011,3,22,.23929782
30sep2011,3,23,.17075635
30sep2011,3,24,.074356332
30sep2011,3,25,.071870834
30sep2011,4,1,.000042387455
30sep2011,4,2,.00011109402
30sep2011,4,3,.00015511311
30sep2011,4,4,.00019438929
30sep2011,4,5,.00033576763
30sep2011,4,6,.00074910902
30sep2011,4,7,.0010956737
30sep2011,4,8,.0017397588
30sep2011,4,9,.002085964
30sep2011,4,10,.00093573832
30sep2011,4,11,.0063042394
30sep2011,4,12,.0070221149
30sep2011,4,13,.0073427097
30sep2011,4,14,.0050679287
30sep2011,4,15,.0026450148
30sep2011,4,16,.025481144
30sep2011,4,17,.031983588
30sep2011,4,18,.022240547
30sep2011,4,19,.018475482
30sep2011,4,20,.0048726546
30sep2011,4,21,.29834265
30sep2011,4,22,.24383737
30sep2011,4,23,.18490674
30sep2011,4,24,.078038864
30sep2011,4,25,.055993956
30sep2011,5,1,.000026425087
30sep2011,5,2,.000020322977
30sep2011,5,3,.000063224943
30sep2011,5,4,.000076030781
30sep2011,5,5,.00011200039
30sep2011,5,6,.00042217885
30sep2011,5,7,.00042322846
30sep2011,5,8,.00091441715
30sep2011,5,9,.0010567749
30sep2011,5,10,.00069582742
30sep2011,5,11,.0043267617
30sep2011,5,12,.003637474
30sep2011,5,13,.0048318296
30sep2011,5,14,.0035822871
30sep2011,5,15,.00185329
30sep2011,5,16,.01727492
30sep2011,5,17,.020980535
30sep2011,5,18,.01318481
30sep2011,5,19,.013272334
30sep2011,5,20,.0033637811
30sep2011,5,21,.31054562
30sep2011,5,22,.26491135
30sep2011,5,23,.18395394
30sep2011,5,24,.086601362
30sep2011,5,25,.063869283
30sep2011,6,1,.000054708853
30sep2011,6,2,.000087124114
30sep2011,6,3,.00021713387
30sep2011,6,4,.00026323629
30sep2011,6,5,.00053050515
30sep2011,6,6,.00076593133
30sep2011,6,7,.00071110745
30sep2011,6,8,.001727188
30sep2011,6,9,.0024147443
30sep2011,6,10,.0014226473
30sep2011,6,11,.0058569349
30sep2011,6,12,.0056583569
30sep2011,6,13,.0062850025
30sep2011,6,14,.0054246155
30sep2011,6,15,.0030971477
30sep2011,6,16,.024796227
30sep2011,6,17,.024570435
30sep2011,6,18,.013329985
30sep2011,6,19,.015149315
30sep2011,6,20,.004587587
30sep2011,6,21,.35547835
30sep2011,6,22,.25567982
30sep2011,6,23,.1448549
30sep2011,6,24,.05910277
30sep2011,6,25,.067934208
30sep2011,7,1,.000055142227
30sep2011,7,2,.000049239152
30sep2011,7,3,.000070195187
30sep2011,7,4,.000099333076
30sep2011,7,5,.00025122674
30sep2011,7,6,.00086116901
30sep2011,7,7,.00072969124
30sep2011,7,8,.0015990639
30sep2011,7,9,.002156351
30sep2011,7,10,.0011329396
30sep2011,7,11,.0056552985
30sep2011,7,12,.0062567638
30sep2011,7,13,.0072939098
30sep2011,7,14,.0051154415
30sep2011,7,15,.0025718811
30sep2011,7,16,.022803135
30sep2011,7,17,.029232886
30sep2011,7,18,.018577237
30sep2011,7,19,.016128041
30sep2011,7,20,.005278415
30sep2011,7,21,.32461885
30sep2011,7,22,.25196084
30sep2011,7,23,.15432036
30sep2011,7,24,.077790737
30sep2011,7,25,.065391883
30sep2011,8,1,.00001344572
30sep2011,8,2,.000072559997
30sep2011,8,3,.000079515012
30sep2011,8,4,.00018194852
30sep2011,8,5,.00030572378
30sep2011,8,6,.00064947607
30sep2011,8,7,.00073654443
30sep2011,8,8,.00088136026
30sep2011,8,9,.0014369508
30sep2011,8,10,.00060745433
30sep2011,8,11,.0049323468
30sep2011,8,12,.0050169248
30sep2011,8,13,.0048567913
30sep2011,8,14,.0034337756
30sep2011,8,15,.0015642204
30sep2011,8,16,.023943773
30sep2011,8,17,.020844616
30sep2011,8,18,.011530343
30sep2011,8,19,.010173455
30sep2011,8,20,.0043122619
30sep2011,8,21,.35042596
30sep2011,8,22,.24739957
30sep2011,8,23,.17139021
30sep2011,8,24,.076394767
30sep2011,8,25,.058815993
30sep2011,9,1,.000014527394
30sep2011,9,2,.000083077328
30sep2011,9,3,.00003112261
30sep2011,9,4,.00011353501
30sep2011,9,5,.00024695368
30sep2011,9,6,.00099309895
30sep2011,9,7,.00092524692
30sep2011,9,8,.0013773766
30sep2011,9,9,.0013247832
30sep2011,9,10,.00095719297
30sep2011,9,11,.007212874
30sep2011,9,12,.005875275
30sep2011,9,13,.0067684739
30sep2011,9,14,.0038787767
30sep2011,9,15,.0021413201
30sep2011,9,16,.026480561
30sep2011,9,17,.026120517
30sep2011,9,18,.016919756
30sep2011,9,19,.013318974
30sep2011,9,20,.0050893631
30sep2011,9,21,.36382079
30sep2011,9,22,.22705485
30sep2011,9,23,.15312789
30sep2011,9,24,.070588395
30sep2011,9,25,.065535285
30sep2011,10,1,.00007009531
30sep2011,10,2,.000073373492
30sep2011,10,3,.00010538014
30sep2011,10,4,.00013389469
30sep2011,10,5,.00028062749
30sep2011,10,6,.00099890691
30sep2011,10,7,.00096775475
30sep2011,10,8,.0020893533
30sep2011,10,9,.0024494582
30sep2011,10,10,.0011813673
30sep2011,10,11,.0065672933
30sep2011,10,12,.0074118157
30sep2011,10,13,.0084929448
30sep2011,10,14,.0061409166
30sep2011,10,15,.0026338822
30sep2011,10,16,.025318734
30sep2011,10,17,.031970326
30sep2011,10,18,.021005718
30sep2011,10,19,.016947383
30sep2011,10,20,.0047328407
30sep2011,10,21,.31914052
30sep2011,10,22,.24149387
30sep2011,10,23,.16409187
30sep2011,10,24,.074803844
30sep2011,10,25,.060897868
31dec2011,1,1,.00049827358
31dec2011,1,2,.00054603699
31dec2011,1,3,.00083674188
31dec2011,1,4,.001078236
31dec2011,1,5,.0015560904
31dec2011,1,6,.0045865825
31dec2011,1,7,.0039759912
31dec2011,1,8,.0057981974
31dec2011,1,9,.0063027372
31dec2011,1,10,.0035271607
31dec2011,1,11,.018410234
31dec2011,1,12,.015415571
31dec2011,1,13,.01634638
31dec2011,1,14,.01146828
31dec2011,1,15,.0061844098
31dec2011,1,16,.050274551
31dec2011,1,17,.056573775
31dec2011,1,18,.032260701
31dec2011,1,19,.024267895
31dec2011,1,20,.010691457
31dec2011,1,21,.28427345
31dec2011,1,22,.20971322
31dec2011,1,23,.12957992
31dec2011,1,24,.05987972
31dec2011,1,25,.045954391
31dec2011,2,1,.000052633975
31dec2011,2,2,.00006931962
31dec2011,2,3,.0001083569
31dec2011,2,4,.00014054646
31dec2011,2,5,.00025785694
31dec2011,2,6,.001119753
31dec2011,2,7,.00099236995
31dec2011,2,8,.0016842491
31dec2011,2,9,.0023669729
31dec2011,2,10,.0011742949
31dec2011,2,11,.0088383025
31dec2011,2,12,.0087117972
31dec2011,2,13,.009817604
31dec2011,2,14,.0061206296
31dec2011,2,15,.0036288858
31dec2011,2,16,.033658706
31dec2011,2,17,.04623929
31dec2011,2,18,.026714982
31dec2011,2,19,.022081373
31dec2011,2,20,.0096419314
31dec2011,2,21,.29039562
31dec2011,2,22,.24109221
31dec2011,2,23,.14679092
31dec2011,2,24,.073828816
31dec2011,2,25,.064472638
31dec2011,3,1,.0000490967
31dec2011,3,2,.000047601974
31dec2011,3,3,.000087289816
31dec2011,3,4,.00011530529
31dec2011,3,5,.00017780809
31dec2011,3,6,.00085177785
31dec2011,3,7,.0009451264
31dec2011,3,8,.0016564351
31dec2011,3,9,.0015425346
31dec2011,3,10,.00077150983
31dec2011,3,11,.0078264913
31dec2011,3,12,.0073905638
31dec2011,3,13,.0084442319
31dec2011,3,14,.0060895314
31dec2011,3,15,.002252847
31dec2011,3,16,.03824725
31dec2011,3,17,.043851968
31dec2011,3,18,.025390856
31dec2011,3,19,.018981358
31dec2011,3,20,.010000965
31dec2011,3,21,.27707207
31dec2011,3,22,.24332066
31dec2011,3,23,.16385671
31dec2011,3,24,.072143592
31dec2011,3,25,.068886437
31dec2011,4,1,.000045714387
31dec2011,4,2,.000093398143
31dec2011,4,3,.00013746312
31dec2011,4,4,.00015841734
31dec2011,4,5,.0002658414
31dec2011,4,6,.0008147636
31dec2011,4,7,.0011224021
31dec2011,4,8,.00175244
31dec2011,4,9,.0019503859
31dec2011,4,10,.00083774817
31dec2011,4,11,.0064448486
31dec2011,4,12,.0074182027
31dec2011,4,13,.007653791
31dec2011,4,14,.0052725598
31dec2011,4,15,.0025006861
31dec2011,4,16,.026875084
31dec2011,4,17,.034323003
31dec2011,4,18,.023212237
31dec2011,4,19,.018297745
31dec2011,4,20,.0046048989
31dec2011,4,21,.29747823
31dec2011,4,22,.24658342
31dec2011,4,23,.18240575
31dec2011,4,24,.076191038
31dec2011,4,25,.05355987
31dec2011,5,1,.000026533129
31dec2011,5,2,.000022826656
31dec2011,5,3,.000058690908
31dec2011,5,4,.000061611965
31dec2011,5,5,.000091889728
31dec2011,5,6,.00046022944
31dec2011,5,7,.00046773267
31dec2011,5,8,.00095377472
31dec2011,5,9,.00098951731
31dec2011,5,10,.00057909382
31dec2011,5,11,.0046959184
31dec2011,5,12,.0037832656
31dec2011,5,13,.0045181797
31dec2011,5,14,.003515908
31dec2011,5,15,.0016664711
31dec2011,5,16,.017296638
31dec2011,5,17,.022284877
31dec2011,5,18,.013876603
31dec2011,5,19,.01294503
31dec2011,5,20,.0032810241
31dec2011,5,21,.30023444
31dec2011,5,22,.26649147
31dec2011,5,23,.19431789
31dec2011,5,24,.087492377
31dec2011,5,25,.059888009
31dec2011,6,1,.000057952628
31dec2011,6,2,.00010069124
31dec2011,6,3,.00020918586
31dec2011,6,4,.00024898714
31dec2011,6,5,.00047017235
31dec2011,6,6,.00078345282
31dec2011,6,7,.00076781877
31dec2011,6,8,.0018040031
31dec2011,6,9,.0024726666
31dec2011,6,10,.0013449399
31dec2011,6,11,.0064182165
31dec2011,6,12,.0059288344
31dec2011,6,13,.0067169857
31dec2011,6,14,.0057254005
31dec2011,6,15,.0030225588
31dec2011,6,16,.025612988
31dec2011,6,17,.026649388
31dec2011,6,18,.014638698
31dec2011,6,19,.015604679
31dec2011,6,20,.0048049898
31dec2011,6,21,.34852222
31dec2011,6,22,.25568011
31dec2011,6,23,.14980522
31dec2011,6,24,.059242204
31dec2011,6,25,.063367657
31dec2011,7,1,.000051862644
31dec2011,7,2,.000035148463
31dec2011,7,3,.00006182689
31dec2011,7,4,.000066038956
31dec2011,7,5,.00020220102
31dec2011,7,6,.00073069555
31dec2011,7,7,.00063979125
31dec2011,7,8,.0012961763
31dec2011,7,9,.0018914265
31dec2011,7,10,.00090322562
31dec2011,7,11,.0058809137
31dec2011,7,12,.0060363421
31dec2011,7,13,.0067217555
31dec2011,7,14,.0048858575
31dec2011,7,15,.0023283921
31dec2011,7,16,.023333624
31dec2011,7,17,.029577253
31dec2011,7,18,.019999001
31dec2011,7,19,.015747819
31dec2011,7,20,.0048375931
31dec2011,7,21,.32723421
31dec2011,7,22,.24897024
31dec2011,7,23,.15795814
31dec2011,7,24,.079463489
31dec2011,7,25,.061147027
31dec2011,8,1,.000014533923
31dec2011,8,2,.00006145471
31dec2011,8,3,.000082618601
31dec2011,8,4,.0001712911
31dec2011,8,5,.00025840825
31dec2011,8,6,.00063760334
31dec2011,8,7,.00068656716
31dec2011,8,8,.00096825039
31dec2011,8,9,.001405541
31dec2011,8,10,.00051263283
31dec2011,8,11,.0054488499
31dec2011,8,12,.0050916192
31dec2011,8,13,.0052071088
31dec2011,8,14,.0034160223
31dec2011,8,15,.0015360924
31dec2011,8,16,.023665011
31dec2011,8,17,.022452893
31dec2011,8,18,.013122427
31dec2011,8,19,.01023416
31dec2011,8,20,.0049355389
31dec2011,8,21,.34914234
31dec2011,8,22,.24278882
31dec2011,8,23,.17482665
31dec2011,8,24,.076060317
31dec2011,8,25,.057273261
31dec2011,9,1,.000014619691
31dec2011,9,2,.000048314127
31dec2011,9,3,.000020493198
31dec2011,9,4,.00010372953
31dec2011,9,5,.00019911275
31dec2011,9,6,.0010947514
31dec2011,9,7,.00090908661
31dec2011,9,8,.0012577272
31dec2011,9,9,.0012731148
31dec2011,9,10,.00078103482
31dec2011,9,11,.0072081056
31dec2011,9,12,.0061003123
31dec2011,9,13,.0065359361
31dec2011,9,14,.0037396762
31dec2011,9,15,.0019351915
31dec2011,9,16,.025474548
31dec2011,9,17,.028204279
31dec2011,9,18,.01752821
31dec2011,9,19,.013525282
31dec2011,9,20,.0046929261
31dec2011,9,21,.35983434
31dec2011,9,22,.2333945
31dec2011,9,23,.15621872
31dec2011,9,24,.067701817
31dec2011,9,25,.062204115
31dec2011,10,1,.000064221873
31dec2011,10,2,.000068370573
31dec2011,10,3,.000090985523
31dec2011,10,4,.00011088734
31dec2011,10,5,.0002449523
31dec2011,10,6,.0010708458
31dec2011,10,7,.0010465849
31dec2011,10,8,.0020985869
31dec2011,10,9,.002448943
31dec2011,10,10,.0011359594
31dec2011,10,11,.007146785
31dec2011,10,12,.0078120651
31dec2011,10,13,.0089200335
31dec2011,10,14,.0063987137
31dec2011,10,15,.0025890134
31dec2011,10,16,.026171077
31dec2011,10,17,.034065694
31dec2011,10,18,.022903277
31dec2011,10,19,.017501468
31dec2011,10,20,.0046666311
31dec2011,10,21,.31427896
31dec2011,10,22,.24199264
31dec2011,10,23,.16650146
31dec2011,10,24,.07317277
31dec2011,10,25,.057499055
31mar2012,1,1,.00087376661
31mar2012,1,2,.00044546978
31mar2012,1,3,.0010165091
31mar2012,1,4,.0011238564
31mar2012,1,5,.0022113454
31mar2012,1,6,.0043419856
31mar2012,1,7,.0053093359
31mar2012,1,8,.0055553485
31mar2012,1,9,.0065109781
31mar2012,1,10,.0038601479
31mar2012,1,11,.018213714
31mar2012,1,12,.01526715
31mar2012,1,13,.016687434
31mar2012,1,14,.010637413
31mar2012,1,15,.0058278125
31mar2012,1,16,.042710114
31mar2012,1,17,.05279088
31mar2012,1,18,.031982336
31mar2012,1,19,.021504501
31mar2012,1,20,.015133449
31mar2012,1,21,.26769856
31mar2012,1,22,.2205244
31mar2012,1,23,.11685905
31mar2012,1,24,.080250658
31mar2012,1,25,.052663822
31mar2012,2,1,.00010589704
31mar2012,2,2,.000050196722
31mar2012,2,3,.00012822219
31mar2012,2,4,.00023595954
31mar2012,2,5,.0004305279
31mar2012,2,6,.0012424299
31mar2012,2,7,.0014715736
31mar2012,2,8,.0023852168
31mar2012,2,9,.0027255549
31mar2012,2,10,.0017237074
31mar2012,2,11,.0092787789
31mar2012,2,12,.0090498021
31mar2012,2,13,.0116327
31mar2012,2,14,.0064663119
31mar2012,2,15,.0040341169
31mar2012,2,16,.028701307
31mar2012,2,17,.046987198
31mar2012,2,18,.026248747
31mar2012,2,19,.020219674
31mar2012,2,20,.013533622
31mar2012,2,21,.27879608
31mar2012,2,22,.23203807
31mar2012,2,23,.13754801
31mar2012,2,24,.093697786
31mar2012,2,25,.071268544
31mar2012,3,1,.000060888055
31mar2012,3,2,.000018063525
31mar2012,3,3,.00011931155
31mar2012,3,4,.000069240748
31mar2012,3,5,.00025739448
31mar2012,3,6,.00075783557
31mar2012,3,7,.0012669903
31mar2012,3,8,.0014958142
31mar2012,3,9,.0014139884
31mar2012,3,10,.0010702276
31mar2012,3,11,.0059785182
31mar2012,3,12,.006453237
31mar2012,3,13,.0079530608
31mar2012,3,14,.0051259119
31mar2012,3,15,.0038218463
31mar2012,3,16,.027761174
31mar2012,3,17,.043980386
31mar2012,3,18,.022581074
31mar2012,3,19,.015705189
31mar2012,3,20,.011418831
31mar2012,3,21,.27956527
31mar2012,3,22,.2498464
31mar2012,3,23,.1441461
31mar2012,3,24,.092725553
31mar2012,3,25,.076407686
31mar2012,4,1,.00011969313
31mar2012,4,2,.000067008943
31mar2012,4,3,.00021277652
31mar2012,4,4,.00027022755
31mar2012,4,5,.0005194394
31mar2012,4,6,.00081955804
31mar2012,4,7,.0016354078
31mar2012,4,8,.0023221998
31mar2012,4,9,.0021941816
31mar2012,4,10,.0014927322
31mar2012,4,11,.0058519235
31mar2012,4,12,.0071059056
31mar2012,4,13,.00923876
31mar2012,4,14,.0058220052
31mar2012,4,15,.0032190464
31mar2012,4,16,.022659313
31mar2012,4,17,.033243123
31mar2012,4,18,.019777501
31mar2012,4,19,.014630885
31mar2012,4,20,.01060657
31mar2012,4,21,.30580458
31mar2012,4,22,.24653393
31mar2012,4,23,.15398464
31mar2012,4,24,.09623193
31mar2012,4,25,.055636719
31mar2012,5,1,.000051345949
31mar2012,5,2,.0000329004
31mar2012,5,3,.00005537381
31mar2012,5,4,.000059956485
31mar2012,5,5,.0001747223
31mar2012,5,6,.00041787376
31mar2012,5,7,.00066287717
31mar2012,5,8,.00098163995
31mar2012,5,9,.00090315094
31mar2012,5,10,.00077116955
31mar2012,5,11,.0048796763
31mar2012,5,12,.0047711702
31mar2012,5,13,.0052723354
31mar2012,5,14,.003436645
31mar2012,5,15,.0020254294
31mar2012,5,16,.017123718
31mar2012,5,17,.027126711
31mar2012,5,18,.015252017
31mar2012,5,19,.013570236
31mar2012,5,20,.0071655307
31mar2012,5,21,.30523846
31mar2012,5,22,.26380086
31mar2012,5,23,.15038691
31mar2012,5,24,.11420655
31mar2012,5,25,.061632678
31mar2012,6,1,.00011127046
31mar2012,6,2,.00006749067
31mar2012,6,3,.00023939356
31mar2012,6,4,.00028401238
31mar2012,6,5,.00057375897
31mar2012,6,6,.00076529023
31mar2012,6,7,.0013939345
31mar2012,6,8,.0022234851
31mar2012,6,9,.0025211491
31mar2012,6,10,.001494345
31mar2012,6,11,.0059217606
31mar2012,6,12,.00606733
31mar2012,6,13,.0081263799
31mar2012,6,14,.0059202281
31mar2012,6,15,.0031911915
31mar2012,6,16,.020522149
31mar2012,6,17,.02818756
31mar2012,6,18,.015738396
31mar2012,6,19,.012908067
31mar2012,6,20,.01083177
31mar2012,6,21,.3435517
31mar2012,6,22,.23069833
31mar2012,6,23,.13827631
31mar2012,6,24,.098662175
31mar2012,6,25,.061722483
