date,ind,avgRET
30/06/2010,Petroleum and Natural Gas,-.14190836
30/06/2010,Utilities,-.035760198
30/06/2010,Communication,-.013142096
30/06/2010,Personal and Business Services,-.12756298
30/06/2010,Business Equipment,-.077616639
30/06/2010,Business Supplies and Shipping Containers,-.04784634
30/06/2010,Transportation,-.089873448
30/06/2010,Wholesale,-.073879182
30/06/2010,Retail,-.1196513
30/06/2010,"Restaurants, Hotels, Motels",-.021094665
30/06/2010,"Banking, Insurance, Real Estate, Trading",-.12272571
30/06/2010,Everything Else,-.10832705
30/09/2010,Food Products,.11279514
30/09/2010,Beer & Liquor,.18479088
30/09/2010,Tobacco Products,.20830151
30/09/2010,Recreation,.12022679
30/09/2010,Printing and Publishing,.13802214
30/09/2010,Consumer Goods,.062848359
30/09/2010,Apparel,.17216235
30/09/2010,"Healthcare, Medical Equipment, Pharmaceutical Products",.11602604
30/09/2010,Chemicals,.24513331
30/09/2010,Textiles,.087107666
30/09/2010,Construction and Construction Materials,.099183917
30/09/2010,Steel Works Etc,.13340272
30/09/2010,Fabricated Products and Machinery,.21121134
30/09/2010,Electrical Equipment,.14665973
30/09/2010,Automobiles and Trucks,.17517461
30/09/2010,"Aircraft, ships, and railroad equipment",.099181883
30/09/2010,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.25496554
30/09/2010,Coal,.23525022
30/09/2010,Petroleum and Natural Gas,.15920037
30/09/2010,Utilities,.10805215
30/09/2010,Communication,.17109425
30/09/2010,Personal and Business Services,.18216425
30/09/2010,Business Equipment,.15838902
30/09/2010,Business Supplies and Shipping Containers,.10666905
30/09/2010,Transportation,.16802971
30/09/2010,Wholesale,.1153897
30/09/2010,Retail,.12398644
30/09/2010,"Restaurants, Hotels, Motels",.22131425
30/09/2010,"Banking, Insurance, Real Estate, Trading",.12358728
30/09/2010,Everything Else,.138272
31/12/2010,Food Products,.076499909
31/12/2010,Beer & Liquor,.021011028
31/12/2010,Tobacco Products,.057987284
31/12/2010,Recreation,.14517282
31/12/2010,Printing and Publishing,.075036481
31/12/2010,Consumer Goods,.082904585
31/12/2010,Apparel,.093876883
31/12/2010,"Healthcare, Medical Equipment, Pharmaceutical Products",.048218671
31/12/2010,Chemicals,.20972338
31/12/2010,Textiles,.14630142
31/12/2010,Construction and Construction Materials,.20887595
31/12/2010,Steel Works Etc,.14962718
31/12/2010,Fabricated Products and Machinery,.18996544
31/12/2010,Electrical Equipment,.10719486
31/12/2010,Automobiles and Trucks,.18602264
31/12/2010,"Aircraft, ships, and railroad equipment",.06698142
31/12/2010,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.22289518
31/12/2010,Coal,.32629248
31/12/2010,Petroleum and Natural Gas,.16523153
31/12/2010,Utilities,.054799221
31/12/2010,Communication,.029347943
31/12/2010,Personal and Business Services,.11332116
31/12/2010,Business Equipment,.112184
31/12/2010,Business Supplies and Shipping Containers,.10851981
31/12/2010,Transportation,.12799038
31/12/2010,Wholesale,.065747991
31/12/2010,Retail,.1351835
31/12/2010,"Restaurants, Hotels, Motels",.13778076
31/12/2010,"Banking, Insurance, Real Estate, Trading",.083528027
31/12/2010,Everything Else,.083967686
31/03/2011,Food Products,.043633718
31/03/2011,Beer & Liquor,.01159266
31/03/2011,Tobacco Products,.12970401
31/03/2011,Recreation,.072171569
31/03/2011,Printing and Publishing,.075973161
31/03/2011,Consumer Goods,-.025126478
31/03/2011,Apparel,.0051683974
31/03/2011,"Healthcare, Medical Equipment, Pharmaceutical Products",.063545093
31/03/2011,Chemicals,.07069055
31/03/2011,Textiles,.060744416
31/03/2011,Construction and Construction Materials,.068656668
31/03/2011,Steel Works Etc,.050298218
31/03/2011,Fabricated Products and Machinery,.12313703
31/03/2011,Electrical Equipment,.079633683
31/03/2011,Automobiles and Trucks,-.010747286
31/03/2011,"Aircraft, ships, and railroad equipment",.13365881
31/03/2011,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.013075044
31/03/2011,Coal,.1367446
31/03/2011,Petroleum and Natural Gas,.13192713
31/03/2011,Utilities,.05909064
31/03/2011,Communication,.040506396
31/03/2011,Personal and Business Services,.062417753
31/03/2011,Business Equipment,.071833141
31/03/2011,Business Supplies and Shipping Containers,.088625424
31/03/2011,Transportation,.042257674
31/03/2011,Wholesale,.033001579
31/03/2011,Retail,.031136453
31/03/2011,"Restaurants, Hotels, Motels",.034480169
31/03/2011,"Banking, Insurance, Real Estate, Trading",.0494074
31/03/2011,Everything Else,.10621525
30/06/2011,Food Products,.051274251
30/06/2011,Beer & Liquor,.049202017
30/06/2011,Tobacco Products,.037698671
30/06/2011,Recreation,-.037922733
30/06/2011,Printing and Publishing,.029393444
30/06/2011,Consumer Goods,.062174018
30/06/2011,Apparel,.13541572
30/06/2011,"Healthcare, Medical Equipment, Pharmaceutical Products",.086634122
30/06/2011,Chemicals,.012305642
30/06/2011,Textiles,.071340643
30/06/2011,Construction and Construction Materials,-.019851411
30/06/2011,Steel Works Etc,-.050350495
30/06/2011,Fabricated Products and Machinery,-.047167115
30/06/2011,Electrical Equipment,.023641052
30/06/2011,Automobiles and Trucks,.0045182668
30/06/2011,"Aircraft, ships, and railroad equipment",-.010462957
30/06/2011,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.034397788
30/06/2011,Coal,-.067547232
30/06/2011,Petroleum and Natural Gas,-.038595282
30/06/2011,Utilities,.043268569
30/06/2011,Communication,.038659327
30/06/2011,Personal and Business Services,.025353635
30/06/2011,Business Equipment,.003471077
30/06/2011,Business Supplies and Shipping Containers,.005601231
30/06/2011,Transportation,.02457099
30/06/2011,Wholesale,.067967094
30/06/2011,Retail,.033350807
30/06/2011,"Restaurants, Hotels, Motels",.083890222
30/06/2011,"Banking, Insurance, Real Estate, Trading",-.016372707
30/06/2011,Everything Else,.026396595
30/09/2011,Food Products,-.064268701
30/09/2011,Beer & Liquor,-.080223523
30/09/2011,Tobacco Products,-.046828154
30/09/2011,Recreation,-.21764974
30/09/2011,Printing and Publishing,-.14540614
30/09/2011,Consumer Goods,-.027462119
30/09/2011,Apparel,-.041637052
30/09/2011,"Healthcare, Medical Equipment, Pharmaceutical Products",-.1061405
30/09/2011,Chemicals,-.21255799
30/09/2011,Textiles,-.10843548
30/09/2011,Construction and Construction Materials,-.2678017
30/09/2011,Steel Works Etc,-.28772926
30/09/2011,Fabricated Products and Machinery,-.2304185
30/09/2011,Electrical Equipment,-.2877627
30/09/2011,Automobiles and Trucks,-.25740701
30/09/2011,"Aircraft, ships, and railroad equipment",-.19130009
30/09/2011,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.22169904
30/09/2011,Coal,-.37469283
30/09/2011,Petroleum and Natural Gas,-.18866278
30/09/2011,Utilities,-.044541296
30/09/2011,Communication,-.085859828
30/09/2011,Personal and Business Services,-.1280258
30/09/2011,Business Equipment,-.074807972
30/09/2011,Business Supplies and Shipping Containers,-.13390997
30/09/2011,Transportation,-.16909859
30/09/2011,Wholesale,-.075489402
30/09/2011,Retail,-.086448297
30/09/2011,"Restaurants, Hotels, Motels",-.060299117
30/09/2011,"Banking, Insurance, Real Estate, Trading",-.17426305
30/09/2011,Everything Else,-.17159304
31/12/2011,Food Products,.076176658
31/12/2011,Beer & Liquor,.15707493
31/12/2011,Tobacco Products,.2175765
31/12/2011,Recreation,.1174011
31/12/2011,Printing and Publishing,.099869683
31/12/2011,Consumer Goods,.063238099
31/12/2011,Apparel,.099548355
31/12/2011,"Healthcare, Medical Equipment, Pharmaceutical Products",.12131535
31/12/2011,Chemicals,.1526605
31/12/2011,Textiles,.13076705
31/12/2011,Construction and Construction Materials,.21545339
31/12/2011,Steel Works Etc,.19051325
31/12/2011,Fabricated Products and Machinery,.19734506
31/12/2011,Electrical Equipment,.133258
31/12/2011,Automobiles and Trucks,.075972922
31/12/2011,"Aircraft, ships, and railroad equipment",.20028515
31/12/2011,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.05024666
31/12/2011,Coal,.12531555
31/12/2011,Petroleum and Natural Gas,.18219547
31/12/2011,Utilities,.12064239
31/12/2011,Communication,.064231001
31/12/2011,Personal and Business Services,.074577726
31/12/2011,Business Equipment,.085034609
31/12/2011,Business Supplies and Shipping Containers,.15063596
31/12/2011,Transportation,.19505575
31/12/2011,Wholesale,.12000573
31/12/2011,Retail,.15208124
31/12/2011,"Restaurants, Hotels, Motels",.16858986
31/12/2011,"Banking, Insurance, Real Estate, Trading",.083880484
31/12/2011,Everything Else,.13202925
31/03/2012,Food Products,.048425112
31/03/2012,Beer & Liquor,.15951613
31/03/2012,Tobacco Products,.1177825
31/03/2012,Recreation,.18183899
31/03/2012,Printing and Publishing,.054162975
31/03/2012,Consumer Goods,.061595436
31/03/2012,Apparel,.17327057
31/03/2012,"Healthcare, Medical Equipment, Pharmaceutical Products",.09611614
31/03/2012,Chemicals,.16984968
31/03/2012,Textiles,.047658525
31/03/2012,Construction and Construction Materials,.16421969
31/03/2012,Steel Works Etc,.082266577
31/03/2012,Fabricated Products and Machinery,.14588776
31/03/2012,Electrical Equipment,.0785193
31/03/2012,Automobiles and Trucks,.264763
31/03/2012,"Aircraft, ships, and railroad equipment",.093456157
31/03/2012,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.047527339
31/03/2012,Coal,-.12624586
31/03/2012,Petroleum and Natural Gas,.070971139
31/03/2012,Utilities,.028417498
31/03/2012,Communication,.076406844
31/03/2012,Personal and Business Services,.1838519
31/03/2012,Business Equipment,.25899124
31/03/2012,Business Supplies and Shipping Containers,.1169228
31/03/2012,Transportation,.066089272
31/03/2012,Wholesale,.10070397
31/03/2012,Retail,.12850788
31/03/2012,"Restaurants, Hotels, Motels",.15899986
31/03/2012,"Banking, Insurance, Real Estate, Trading",.17862177
31/03/2012,Everything Else,.13585822
30/06/2012,Food Products,.021399278
30/06/2012,Beer & Liquor,.096482091
30/06/2012,Tobacco Products,.041112803
30/06/2012,Recreation,-.010602288
30/06/2012,Printing and Publishing,.019972989
30/06/2012,Consumer Goods,-.050518863
30/06/2012,Apparel,-.12450746
30/06/2012,"Healthcare, Medical Equipment, Pharmaceutical Products",.034309197
30/06/2012,Chemicals,-.039579779
30/06/2012,Textiles,.011267935
30/06/2012,Construction and Construction Materials,.0008807613
30/06/2012,Steel Works Etc,-.11057615
30/06/2012,Fabricated Products and Machinery,-.050570991
30/06/2012,Electrical Equipment,-.09137851
30/06/2012,Automobiles and Trucks,-.12578723
30/06/2012,"Aircraft, ships, and railroad equipment",-.038227137
30/06/2012,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.089917943
30/06/2012,Coal,-.17142345
30/06/2012,Petroleum and Natural Gas,-.06634561
30/06/2012,Utilities,.018808225
30/06/2012,Communication,.035783894
30/06/2012,Personal and Business Services,-.016475644
30/06/2012,Business Equipment,-.095654786
30/06/2012,Business Supplies and Shipping Containers,-.029183602
30/06/2012,Transportation,.026199266
30/06/2012,Wholesale,-.0045026867
30/06/2012,Retail,.029329641
30/06/2012,"Restaurants, Hotels, Motels",-.077645853
30/06/2012,"Banking, Insurance, Real Estate, Trading",-.051893309
30/06/2012,Everything Else,-.033158813
30/09/2012,Food Products,.033235803
30/09/2012,Beer & Liquor,.078196228
30/09/2012,Tobacco Products,.019798642
30/09/2012,Recreation,.021428613
30/09/2012,Printing and Publishing,.037778117
30/09/2012,Consumer Goods,.068244494
30/09/2012,Apparel,.13482994
30/09/2012,"Healthcare, Medical Equipment, Pharmaceutical Products",.082244672
30/09/2012,Chemicals,.057472896
30/09/2012,Textiles,.0043738023
30/09/2012,Construction and Construction Materials,.086640686
30/09/2012,Steel Works Etc,.057141345
30/09/2012,Fabricated Products and Machinery,.083390303
30/09/2012,Electrical Equipment,.077424221
30/09/2012,Automobiles and Trucks,.027876141
30/09/2012,"Aircraft, ships, and railroad equipment",-.0044211941
30/09/2012,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.088783108
30/09/2012,Coal,.028162621
30/09/2012,Petroleum and Natural Gas,.097155675
30/09/2012,Utilities,.032229777
30/09/2012,Communication,.081608355
30/09/2012,Personal and Business Services,.05459081
30/09/2012,Business Equipment,.08950685
30/09/2012,Business Supplies and Shipping Containers,.10248135
30/09/2012,Transportation,-.010243816
30/09/2012,Wholesale,.047279626
30/09/2012,Retail,.083391324
30/09/2012,"Restaurants, Hotels, Motels",.036075644
30/09/2012,"Banking, Insurance, Real Estate, Trading",.073645592
30/09/2012,Everything Else,.047434215
31/12/2012,Food Products,.028614441
31/12/2012,Beer & Liquor,.027669398
31/12/2012,Tobacco Products,-.047187291
31/12/2012,Recreation,.018337477
31/12/2012,Printing and Publishing,-.0099296011
31/12/2012,Consumer Goods,.042632151
31/12/2012,Apparel,.080780342
31/12/2012,"Healthcare, Medical Equipment, Pharmaceutical Products",.0064581279
31/12/2012,Chemicals,.05250698
31/12/2012,Textiles,.12250829
31/12/2012,Construction and Construction Materials,.093285084
31/12/2012,Steel Works Etc,.092776485
31/12/2012,Fabricated Products and Machinery,.026672827
31/12/2012,Electrical Equipment,.099438675
31/12/2012,Automobiles and Trucks,.18572481
31/12/2012,"Aircraft, ships, and railroad equipment",.068889491
31/12/2012,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.075721242
31/12/2012,Coal,.12227951
31/12/2012,Petroleum and Natural Gas,-.0059165582
31/12/2012,Utilities,-.020685501
31/12/2012,Communication,.005213575
31/12/2012,Personal and Business Services,.010824847
31/12/2012,Business Equipment,-.023501566
31/12/2012,Business Supplies and Shipping Containers,.049342763
31/12/2012,Transportation,.0712694
31/12/2012,Wholesale,.023233252
31/12/2012,Retail,-.021199752
31/12/2012,"Restaurants, Hotels, Motels",.011869097
31/12/2012,"Banking, Insurance, Real Estate, Trading",.069325954
31/12/2012,Everything Else,.057891317
31/03/2013,Food Products,.14652368
31/03/2013,Beer & Liquor,.12092348
31/03/2013,Tobacco Products,.10547383
31/03/2013,Recreation,.23999469
31/03/2013,Printing and Publishing,.071572803
31/03/2013,Consumer Goods,.13544111
31/03/2013,Apparel,.11522488
31/03/2013,"Healthcare, Medical Equipment, Pharmaceutical Products",.14877073
31/03/2013,Chemicals,.11832514
31/03/2013,Textiles,.18978654
31/03/2013,Construction and Construction Materials,.12413124
31/03/2013,Steel Works Etc,.01229508
31/03/2013,Fabricated Products and Machinery,.089206755
31/03/2013,Electrical Equipment,.11094526
31/03/2013,Automobiles and Trucks,.084633425
31/03/2013,"Aircraft, ships, and railroad equipment",.12925848
31/03/2013,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.12442725
31/03/2013,Coal,.004767267
31/03/2013,Petroleum and Natural Gas,.06436725
31/03/2013,Utilities,.13740125
31/03/2013,Communication,.051160417
31/03/2013,Personal and Business Services,.10318582
31/03/2013,Business Equipment,.031292509
31/03/2013,Business Supplies and Shipping Containers,.17610288
31/03/2013,Transportation,.17107335
31/03/2013,Wholesale,.14427575
31/03/2013,Retail,.12757693
31/03/2013,"Restaurants, Hotels, Motels",.15456976
31/03/2013,"Banking, Insurance, Real Estate, Trading",.083931394
31/03/2013,Everything Else,.14392199
30/06/2013,Food Products,-.0004801834
30/06/2013,Beer & Liquor,-.071892641
30/06/2013,Tobacco Products,-.015466502
30/06/2013,Recreation,.10272593
30/06/2013,Printing and Publishing,.025810895
30/06/2013,Consumer Goods,-.0073028668
30/06/2013,Apparel,.11219108
30/06/2013,"Healthcare, Medical Equipment, Pharmaceutical Products",.031161141
30/06/2013,Chemicals,.0053412113
30/06/2013,Textiles,.11577792
30/06/2013,Construction and Construction Materials,-.044798128
30/06/2013,Steel Works Etc,.018507257
30/06/2013,Fabricated Products and Machinery,.0092279967
30/06/2013,Electrical Equipment,-.0053913025
30/06/2013,Automobiles and Trucks,.12235425
30/06/2013,"Aircraft, ships, and railroad equipment",.11899656
30/06/2013,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.17954172
30/06/2013,Coal,.0037825222
30/06/2013,Petroleum and Natural Gas,-.013203979
30/06/2013,Utilities,-.017953323
30/06/2013,Communication,.036156319
30/06/2013,Personal and Business Services,.042222913
30/06/2013,Business Equipment,.010145143
30/06/2013,Business Supplies and Shipping Containers,.0066722217
30/06/2013,Transportation,.0021362568
30/06/2013,Wholesale,.034691673
30/06/2013,Retail,.054202061
30/06/2013,"Restaurants, Hotels, Motels",.020974915
30/06/2013,"Banking, Insurance, Real Estate, Trading",.034895632
30/06/2013,Everything Else,.12235785
30/09/2013,Food Products,.012388409
30/09/2013,Beer & Liquor,.099335462
30/09/2013,Tobacco Products,.019421557
30/09/2013,Recreation,.11046417
30/09/2013,Printing and Publishing,.15332785
30/09/2013,Consumer Goods,.028246777
30/09/2013,Apparel,.10790931
30/09/2013,"Healthcare, Medical Equipment, Pharmaceutical Products",.087772138
30/09/2013,Chemicals,.12837595
30/09/2013,Textiles,.1416081
30/09/2013,Construction and Construction Materials,.069166139
30/09/2013,Steel Works Etc,.11684115
30/09/2013,Fabricated Products and Machinery,.082985595
30/09/2013,Electrical Equipment,.15075724
30/09/2013,Automobiles and Trucks,.092931673
30/09/2013,"Aircraft, ships, and railroad equipment",.11943994
30/09/2013,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.14395313
30/09/2013,Coal,.050764207
30/09/2013,Petroleum and Natural Gas,.067891687
30/09/2013,Utilities,.027535172
30/09/2013,Communication,.068560913
30/09/2013,Personal and Business Services,.17889732
30/09/2013,Business Equipment,.11192713
30/09/2013,Business Supplies and Shipping Containers,.051692683
30/09/2013,Transportation,.056838818
30/09/2013,Wholesale,.058896914
30/09/2013,Retail,.068005465
30/09/2013,"Restaurants, Hotels, Motels",.11277775
30/09/2013,"Banking, Insurance, Real Estate, Trading",.068151072
30/09/2013,Everything Else,.15551868
31/12/2013,Food Products,.076825336
31/12/2013,Beer & Liquor,.067917593
31/12/2013,Tobacco Products,.032713406
31/12/2013,Recreation,.15209579
31/12/2013,Printing and Publishing,.13868114
31/12/2013,Consumer Goods,.084276408
31/12/2013,Apparel,.15695263
31/12/2013,"Healthcare, Medical Equipment, Pharmaceutical Products",.1053809
31/12/2013,Chemicals,.11207466
31/12/2013,Textiles,.11530529
31/12/2013,Construction and Construction Materials,.096748441
31/12/2013,Steel Works Etc,.16101228
31/12/2013,Fabricated Products and Machinery,.1207234
31/12/2013,Electrical Equipment,.096369728
31/12/2013,Automobiles and Trucks,.036022153
31/12/2013,"Aircraft, ships, and railroad equipment",.14326756
31/12/2013,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.035944052
31/12/2013,Coal,.093995973
31/12/2013,Petroleum and Natural Gas,.085992046
31/12/2013,Utilities,.037305385
31/12/2013,Communication,.083737671
31/12/2013,Personal and Business Services,.14280939
31/12/2013,Business Equipment,.1136799
31/12/2013,Business Supplies and Shipping Containers,.11525639
31/12/2013,Transportation,.13096002
31/12/2013,Wholesale,.084732078
31/12/2013,Retail,.07429333
31/12/2013,"Restaurants, Hotels, Motels",.10654539
31/12/2013,"Banking, Insurance, Real Estate, Trading",.0887134
31/12/2013,Everything Else,.091149732
31/03/2014,Food Products,.016117377
31/03/2014,Beer & Liquor,-.005898491
31/03/2014,Tobacco Products,-.010631164
31/03/2014,Recreation,.045949619
31/03/2014,Printing and Publishing,-.085387699
31/03/2014,Consumer Goods,-.0019454203
31/03/2014,Apparel,-.012551676
31/03/2014,"Healthcare, Medical Equipment, Pharmaceutical Products",.06491448
31/03/2014,Chemicals,.0099802613
31/03/2014,Textiles,-.056951884
31/03/2014,Construction and Construction Materials,.011208024
31/03/2014,Steel Works Etc,.0074148965
31/03/2014,Fabricated Products and Machinery,-.0091809984
31/03/2014,Electrical Equipment,.036051709
31/03/2014,Automobiles and Trucks,-.0080419546
31/03/2014,"Aircraft, ships, and railroad equipment",.022844322
31/03/2014,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.024907742
31/03/2014,Coal,.025361795
31/03/2014,Petroleum and Natural Gas,.020181438
31/03/2014,Utilities,.056282926
31/03/2014,Communication,-.019087251
31/03/2014,Personal and Business Services,.0097965319
31/03/2014,Business Equipment,.030153144
31/03/2014,Business Supplies and Shipping Containers,.0076746158
31/03/2014,Transportation,.068850242
31/03/2014,Wholesale,.046010584
31/03/2014,Retail,-.0056809103
31/03/2014,"Restaurants, Hotels, Motels",.015921431
31/03/2014,"Banking, Insurance, Real Estate, Trading",.019080274
31/03/2014,Everything Else,.081224218
30/06/2014,Food Products,.081341781
30/06/2014,Beer & Liquor,.081354901
30/06/2014,Tobacco Products,.065303899
30/06/2014,Recreation,.047074907
30/06/2014,Printing and Publishing,.089043856
30/06/2014,Consumer Goods,.0088305743
30/06/2014,Apparel,.034016959
30/06/2014,"Healthcare, Medical Equipment, Pharmaceutical Products",.052894276
30/06/2014,Chemicals,.07121262
30/06/2014,Textiles,-.034337763
30/06/2014,Construction and Construction Materials,.035523482
30/06/2014,Steel Works Etc,.034887791
30/06/2014,Fabricated Products and Machinery,.053353429
30/06/2014,Electrical Equipment,-.030821595
30/06/2014,Automobiles and Trucks,.047966551
30/06/2014,"Aircraft, ships, and railroad equipment",.040917668
30/06/2014,"Precious Metals, Non-Metallic, and Industrial Metal Mining",.048992798
30/06/2014,Coal,.063155659
30/06/2014,Petroleum and Natural Gas,.11744295
30/06/2014,Utilities,.12219785
30/06/2014,Communication,.063384995
30/06/2014,Personal and Business Services,.027445462
30/06/2014,Business Equipment,.096104771
30/06/2014,Business Supplies and Shipping Containers,.049730003
30/06/2014,Transportation,.085029893
30/06/2014,Wholesale,.058455706
30/06/2014,Retail,.024781175
30/06/2014,"Restaurants, Hotels, Motels",.027712077
30/06/2014,"Banking, Insurance, Real Estate, Trading",.036466561
30/06/2014,Everything Else,.051770672
30/09/2014,Food Products,.0046908516
30/09/2014,Beer & Liquor,-.040328208
30/09/2014,Tobacco Products,-.0046360348
30/09/2014,Recreation,.015364231
30/09/2014,Printing and Publishing,-.024744848
30/09/2014,Consumer Goods,.034362532
30/09/2014,Apparel,.097273879
30/09/2014,"Healthcare, Medical Equipment, Pharmaceutical Products",.056311067
30/09/2014,Chemicals,.0035700127
30/09/2014,Textiles,-.062410995
30/09/2014,Construction and Construction Materials,-.052962001
30/09/2014,Steel Works Etc,-.029703902
30/09/2014,Fabricated Products and Machinery,-.056565594
30/09/2014,Electrical Equipment,-.027334195
30/09/2014,Automobiles and Trucks,-.03920402
30/09/2014,"Aircraft, ships, and railroad equipment",.027762759
30/09/2014,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.11865371
30/09/2014,Coal,-.011234276
30/09/2014,Petroleum and Natural Gas,-.077134192
30/09/2014,Utilities,-.010379506
30/09/2014,Communication,.025979711
30/09/2014,Personal and Business Services,.043832522
30/09/2014,Business Equipment,.0342969
30/09/2014,Business Supplies and Shipping Containers,-.048637208
30/09/2014,Transportation,.036610588
30/09/2014,Wholesale,.0042063366
30/09/2014,Retail,.035520874
30/09/2014,"Restaurants, Hotels, Motels",-.014991902
30/09/2014,"Banking, Insurance, Real Estate, Trading",-.0021862232
30/09/2014,Everything Else,-.014772542
31/12/2014,Food Products,.026151055
31/12/2014,Beer & Liquor,.01329833
31/12/2014,Tobacco Products,.016984465
31/12/2014,Recreation,.03879163
31/12/2014,Printing and Publishing,.081741862
31/12/2014,Consumer Goods,.082944423
31/12/2014,Apparel,.086471297
31/12/2014,"Healthcare, Medical Equipment, Pharmaceutical Products",.05614477
31/12/2014,Chemicals,.045398489
31/12/2014,Textiles,.10509478
31/12/2014,Construction and Construction Materials,.064799584
31/12/2014,Steel Works Etc,-.038084053
31/12/2014,Fabricated Products and Machinery,.0094237579
31/12/2014,Electrical Equipment,-.0030928859
31/12/2014,Automobiles and Trucks,.068862855
31/12/2014,"Aircraft, ships, and railroad equipment",.042918038
31/12/2014,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.146193
31/12/2014,Coal,-.038976412
31/12/2014,Petroleum and Natural Gas,-.12686343
31/12/2014,Utilities,.061277304
31/12/2014,Communication,-.0059885588
31/12/2014,Personal and Business Services,.076352768
31/12/2014,Business Equipment,.0538528
31/12/2014,Business Supplies and Shipping Containers,.14045183
31/12/2014,Transportation,.12617649
31/12/2014,Wholesale,.04766693
31/12/2014,Retail,.13561139
31/12/2014,"Restaurants, Hotels, Motels",.056728289
31/12/2014,"Banking, Insurance, Real Estate, Trading",.049522892
31/12/2014,Everything Else,.055490408
31/03/2015,Food Products,.012073012
31/03/2015,Beer & Liquor,.057565458
31/03/2015,Tobacco Products,-.015240053
31/03/2015,Recreation,.12270731
31/03/2015,Printing and Publishing,.15360188
31/03/2015,Consumer Goods,-.010103
31/03/2015,Apparel,.048748784
31/03/2015,"Healthcare, Medical Equipment, Pharmaceutical Products",.080533631
31/03/2015,Chemicals,.0175706
31/03/2015,Textiles,.16798548
31/03/2015,Construction and Construction Materials,.059315175
31/03/2015,Steel Works Etc,-.054280594
31/03/2015,Fabricated Products and Machinery,-.020649126
31/03/2015,Electrical Equipment,.0027288191
31/03/2015,Automobiles and Trucks,.081566416
31/03/2015,"Aircraft, ships, and railroad equipment",.10002658
31/03/2015,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.0051186909
31/03/2015,Coal,-.044567391
31/03/2015,Petroleum and Natural Gas,-.022119055
31/03/2015,Utilities,-.029798934
31/03/2015,Communication,.033144504
31/03/2015,Personal and Business Services,.02731117
31/03/2015,Business Equipment,.047025833
31/03/2015,Business Supplies and Shipping Containers,.0043955063
31/03/2015,Transportation,-.020618262
31/03/2015,Wholesale,.01560925
31/03/2015,Retail,.06352134
31/03/2015,"Restaurants, Hotels, Motels",.062980995
31/03/2015,"Banking, Insurance, Real Estate, Trading",.014164337
31/03/2015,Everything Else,.078433953
30/06/2015,Food Products,.012192581
30/06/2015,Beer & Liquor,.027400998
30/06/2015,Tobacco Products,.074093871
30/06/2015,Recreation,.13788635
30/06/2015,Printing and Publishing,-.0470361
30/06/2015,Consumer Goods,.015162241
30/06/2015,Apparel,.052972313
30/06/2015,"Healthcare, Medical Equipment, Pharmaceutical Products",.029047657
30/06/2015,Chemicals,.0026710609
30/06/2015,Textiles,.012091309
30/06/2015,Construction and Construction Materials,-.011206111
30/06/2015,Steel Works Etc,-.046704356
30/06/2015,Fabricated Products and Machinery,.037907187
30/06/2015,Electrical Equipment,-.0011477206
30/06/2015,Automobiles and Trucks,-.041013762
30/06/2015,"Aircraft, ships, and railroad equipment",-.024938937
30/06/2015,"Precious Metals, Non-Metallic, and Industrial Metal Mining",-.022113234
30/06/2015,Coal,-.10886765
30/06/2015,Petroleum and Natural Gas,-.01313245
30/06/2015,Utilities,-.05477605
30/06/2015,Communication,.053407509
30/06/2015,Personal and Business Services,.042321943
30/06/2015,Business Equipment,.00059706043
30/06/2015,Business Supplies and Shipping Containers,-.037067398
30/06/2015,Transportation,-.057779782
30/06/2015,Wholesale,-.0059336522
30/06/2015,Retail,-.036301699
30/06/2015,"Restaurants, Hotels, Motels",.027670147
30/06/2015,"Banking, Insurance, Real Estate, Trading",.021453807
30/06/2015,Everything Else,.069715858
30/09/2015,Food Products,-.0061084507
30/09/2015,Beer & Liquor,-.0945362
30/09/2015,Tobacco Products,.080953665
30/09/2015,Recreation,-.072362028
30/09/2015,Printing and Publishing,-.018745789
30/09/2015,Consumer Goods,-.05826807
30/09/2015,Apparel,.063705355
30/09/2015,"Healthcare, Medical Equipment, Pharmaceutical Products",-.088495806
30/09/2015,Chemicals,-.1686708
30/09/2015,Textiles,-.10889319
30/09/2015,Construction and Construction Materials,-.095522664
30/09/2015,Steel Works Etc,-.091688693
30/09/2015,Fabricated Products and Machinery,-.1063797
30/09/2015,Electrical Equipment,-.11281119
30/09/2015,Automobiles and Trucks,-.10527765
30/09/2015,"Aircraft, ships, and railroad equipment",-.074653268
